angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
120,4007,800,212.7608,-64.9263
120,4007,808,215.7157,-64.8812
120,4007,816,218.0243,-64.8500
120,4007,824,220.3328,-64.8187
120,4007,832,222.6414,-64.7907
120,4007,840,224.9499,-64.7657
120,4007,848,227.2585,-64.7437
120,4007,856,229.5670,-64.7267
120,4007,864,231.8756,-64.7067
120,4007,872,234.1841,-64.6910
120,4007,880,236.4927,-64.6761
120,4007,888,239.9030,-64.6582
120,4007,896,243.6806,-64.6407
120,4007,904,246.8697,-64.6291
120,4007,912,249.4702,-64.6192
120,4007,920,251.5645,-64.6142
120,4007,928,253.3550,-64.6111
120,4007,936,255.1455,-64.6088
120,4007,944,256.9360,-64.6044
120,4007,952,258.7265,-64.6004
120,4007,960,260.5170,-64.5963
120,4007,968,262.3075,-64.5955
120,4007,976,264.0980,-64.5898
120,4007,984,265.8885,-64.5871
120,4007,992,267.6790,-64.5863
120,4007,1000,269.4695,-64.5860
120,4007,1008,271.2600,-64.5843
120,4007,1016,273.0505,-64.5793
120,4007,1024,274.8410,-64.5766
120,4007,1032,276.6315,-64.5786
120,4007,1040,278.4220,-64.5758
120,4007,1048,280.2125,-64.5775
120,4007,1056,282.0030,-64.5775
120,4007,1064,283.7935,-64.5743
120,4007,1072,285.5840,-64.5719
120,4007,1080,287.3745,-64.5717
120,4007,1088,289.1650,-64.5700
120,4007,1096,290.9555,-64.5694
120,4007,1104,292.7460,-64.5654
120,4007,1112,294.5365,-64.5676
120,4007,1120,296.3270,-64.5681
120,4007,1128,298.1175,-64.5680
120,4007,1136,299.9080,-64.5678
120,4007,1144,301.6985,-64.5656
120,4007,1152,303.4890,-64.5654
120,4007,1160,305.2795,-64.5653
120,4007,1168,307.0700,-64.5675
120,4007,1176,308.8605,-64.5659
120,4007,1184,310.6510,-64.5696
120,4007,1192,312.4415,-64.5701
120,4007,1200,314.2320,-64.5681
120,4007,1208,316.0225,-64.5648
120,4007,1216,317.8130,-64.5631
120,4007,1224,319.6035,-64.5639
120,4007,1232,321.3940,-64.5631
120,4007,1240,323.1845,-64.5612
120,4007,1248,324.9750,-64.5596
120,4007,1256,326.7655,-64.5618
120,4007,1264,328.5560,-64.5625
120,4007,1272,330.3465,-64.5587
120,4007,1280,332.1370,-64.5605
120,4007,1288,333.9275,-64.5631
120,4007,1296,335.7180,-64.5652
