gampa_ns,gaba_base_ns,angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
1.000000,1.000000,330,11009,584,110.7361,-43.9028
1.000000,1.000000,330,11009,592,111.0462,-43.9784
1.000000,1.000000,330,11009,600,111.2620,-44.0787
1.000000,1.000000,330,11009,608,112.0024,-44.7006
1.000000,1.000000,330,11009,616,112.5290,-45.4689
1.000000,1.000000,330,11009,624,112.7375,-45.8253
1.000000,1.000000,330,11009,632,112.9814,-46.2448
1.000000,1.000000,330,11009,640,113.0674,-46.3925
1.000000,1.000000,330,11009,648,113.1842,-46.5840
1.000000,1.000000,330,11009,656,113.3253,-46.7852
1.000000,1.000000,330,11009,664,113.6833,-47.1787
1.000000,1.000000,330,11009,672,113.7016,-47.1970
1.000000,1.000000,330,11009,680,113.8943,-47.3435
1.000000,1.000000,330,11009,688,113.9525,-47.3763
1.000000,1.000000,330,11009,696,114.3125,-47.5141
1.000000,1.000000,330,11009,704,114.4486,-47.5579
1.000000,1.000000,330,11009,712,114.5644,-47.5956
1.000000,1.000000,330,11009,720,114.6579,-47.6228
1.000000,1.000000,330,11009,728,114.8121,-47.6422
1.000000,1.000000,330,11009,736,115.3884,-47.6253
1.000000,1.000000,330,11009,744,115.8055,-47.7663
1.000000,1.000000,330,11009,752,115.8708,-47.8050
1.000000,1.000000,330,11009,760,115.9211,-47.8356
1.000000,1.000000,330,11009,768,116.3177,-48.0548
1.000000,1.000000,330,11009,776,117.1744,-48.7471
1.000000,1.000000,330,11009,784,117.2180,-48.7961
1.000000,1.000000,330,11009,792,117.2937,-48.8745
1.000000,1.000000,330,11009,800,117.6735,-49.1866
1.000000,1.000000,330,11009,808,117.9312,-49.3984
1.000000,1.000000,330,11009,816,118.1048,-49.5399
1.000000,1.000000,330,11009,824,118.1428,-49.5690
1.000000,1.000000,330,11009,832,118.3628,-49.7235
1.000000,1.000000,330,11009,840,119.0524,-50.1957
1.000000,1.000000,330,11009,848,119.1576,-50.2867
1.000000,1.000000,330,11009,856,119.2947,-50.3995
1.000000,1.000000,330,11009,864,119.4590,-50.5208
1.000000,1.000000,330,11009,872,120.0822,-50.9195
1.000000,1.000000,330,11009,880,120.2167,-51.0206
1.000000,1.000000,330,11009,888,120.4641,-51.1935
1.000000,1.000000,330,11009,896,121.1343,-51.7129
1.000000,1.000000,330,11009,904,122.5770,-53.5525
1.000000,1.000000,330,11009,912,125.2023,-57.6204
1.000000,1.000000,330,11009,920,125.2512,-57.6898
1.000000,1.000000,330,11009,928,125.5007,-58.0080
1.000000,1.000000,330,11009,936,125.9452,-58.4478
1.000000,1.000000,330,11009,944,126.0111,-58.5025
1.000000,1.000000,330,11009,952,126.3311,-58.6836
1.000000,1.000000,330,11009,960,126.5245,-58.7607
1.000000,1.000000,330,11009,968,126.5826,-58.7819
1.000000,1.000000,330,11009,976,126.6451,-58.7993
1.000000,1.000000,330,11009,984,126.9806,-58.7631
1.000000,1.000000,330,11009,992,127.8317,-58.4983
1.000000,1.000000,330,11009,1000,129.7333,-59.0769
1.000000,1.000000,330,11009,1008,132.9047,-61.3990
1.000000,1.000000,330,11009,1016,137.1361,-63.4918
1.000000,1.000000,330,11009,1024,146.5962,-64.6688
1.000000,1.000000,330,11009,1032,157.5871,-64.7687
1.000000,1.000000,330,11009,1040,188.8181,-64.7734
1.000000,1.000000,330,11009,1048,299.5650,-64.7735
1.000000,1.000000,330,11010,0,0.0000,-65.0000
1.000000,1.000000,330,11010,8,0.0654,-64.9915
1.000000,1.000000,330,11010,16,0.7270,-64.9524
1.000000,1.000000,330,11010,24,6.3810,-64.8070
1.000000,1.000000,330,11010,32,24.0332,-64.7738
1.000000,1.000000,330,11010,40,84.4137,-64.7735
1.000000,1.000000,330,11010,48,100.0094,-64.7710
1.000000,1.000000,330,11010,56,100.0501,-64.6962
1.000000,1.000000,330,11010,64,100.0798,-64.5786
1.000000,1.000000,330,11010,72,100.1108,-64.4042
1.000000,1.000000,330,11010,80,100.1414,-64.1832
1.000000,1.000000,330,11010,88,100.2988,-62.4774
1.000000,1.000000,330,11010,96,100.6852,-56.6057
1.000000,1.000000,330,11010,104,100.7566,-55.4953
1.000000,1.000000,330,11010,112,100.9941,-52.0057
1.000000,1.000000,330,11010,120,101.0839,-50.7890
1.000000,1.000000,330,11010,128,101.5201,-45.8467
1.000000,1.000000,330,11010,136,101.7003,-44.2976
1.000000,1.000000,330,11010,144,101.8678,-43.0834
1.000000,1.000000,330,11010,152,101.9140,-42.7818
1.000000,1.000000,330,11010,160,101.9794,-42.3729
1.000000,1.000000,330,11010,168,102.2513,-40.8992
1.000000,1.000000,330,11010,176,102.3240,-40.5689
1.000000,1.000000,330,11010,184,102.7489,-39.1096
1.000000,1.000000,330,11010,192,102.7909,-39.0088
1.000000,1.000000,330,11010,200,102.8413,-38.8934
1.000000,1.000000,330,11010,208,102.9223,-38.7184
1.000000,1.000000,330,11010,216,103.0285,-38.5092
1.000000,1.000000,330,11010,224,103.2276,-38.1636
1.000000,1.000000,330,11010,232,103.3325,-38.0042
1.000000,1.000000,330,11010,240,103.4303,-37.8712
1.000000,1.000000,330,11010,248,103.6559,-37.6137
1.000000,1.000000,330,11010,256,103.7602,-37.5215
1.000000,1.000000,330,11010,264,103.8355,-37.4625
1.000000,1.000000,330,11010,272,103.8994,-37.4144
1.000000,1.000000,330,11010,280,103.9894,-37.3507
1.000000,1.000000,330,11010,288,104.2081,-37.2197
1.000000,1.000000,330,11010,296,104.5345,-37.1393
1.000000,1.000000,330,11010,304,104.6406,-37.1510
1.000000,1.000000,330,11010,312,104.7813,-37.1848
1.000000,1.000000,330,11010,320,104.8669,-37.2118
1.000000,1.000000,330,11010,328,105.2679,-37.4044
1.000000,1.000000,330,11010,336,105.8148,-37.9950
1.000000,1.000000,330,11010,344,105.8687,-38.0765
1.000000,1.000000,330,11010,352,106.0301,-38.3329
1.000000,1.000000,330,11010,360,106.0986,-38.4463
1.000000,1.000000,330,11010,368,106.4597,-39.0661
1.000000,1.000000,330,11010,376,106.4863,-39.1141
1.000000,1.000000,330,11010,384,106.6544,-39.4200
1.000000,1.000000,330,11010,392,106.7296,-39.5568
1.000000,1.000000,330,11010,400,107.2077,-40.4087
1.000000,1.000000,330,11010,408,107.2626,-40.5095
1.000000,1.000000,330,11010,416,107.4914,-40.9277
1.000000,1.000000,330,11010,424,107.5935,-41.1086
1.000000,1.000000,330,11010,432,107.7694,-41.4062
1.000000,1.000000,330,11010,440,107.9440,-41.6921
1.000000,1.000000,330,11010,448,108.1907,-42.0857
1.000000,1.000000,330,11010,456,108.3067,-42.2705
1.000000,1.000000,330,11010,464,108.3297,-42.3059
1.000000,1.000000,330,11010,472,108.5617,-42.5998
1.000000,1.000000,330,11010,480,108.9291,-42.9889
1.000000,1.000000,330,11010,488,108.9869,-43.0496
1.000000,1.000000,330,11010,496,109.1765,-43.2328
1.000000,1.000000,330,11010,504,109.3264,-43.3669
1.000000,1.000000,330,11010,512,109.4089,-43.4388
1.000000,1.000000,330,11010,520,109.6042,-43.5904
1.000000,1.000000,330,11010,528,109.6564,-43.6259
1.000000,1.000000,330,11010,536,109.7885,-43.7057
1.000000,1.000000,330,11010,544,109.8871,-43.7568
1.000000,1.000000,330,11010,552,110.0043,-43.8041
1.000000,1.000000,330,11010,560,110.1216,-43.8374
1.000000,1.000000,330,11010,568,110.3876,-43.8747
1.000000,1.000000,330,11010,576,110.4438,-43.8797
1.000000,1.000000,330,11010,584,110.7361,-43.9028
1.000000,1.000000,330,11010,592,111.0462,-43.9784
1.000000,1.000000,330,11010,600,111.2620,-44.0787
1.000000,1.000000,330,11010,608,112.0024,-44.7006
1.000000,1.000000,330,11010,616,112.5290,-45.4689
1.000000,1.000000,330,11010,624,112.7375,-45.8253
1.000000,1.000000,330,11010,632,112.9814,-46.2448
1.000000,1.000000,330,11010,640,113.0674,-46.3925
1.000000,1.000000,330,11010,648,113.1842,-46.5840
1.000000,1.000000,330,11010,656,113.3253,-46.7852
1.000000,1.000000,330,11010,664,113.6833,-47.1787
1.000000,1.000000,330,11010,672,113.7016,-47.1970
1.000000,1.000000,330,11010,680,113.8943,-47.3435
1.000000,1.000000,330,11010,688,113.9525,-47.3763
1.000000,1.000000,330,11010,696,114.3125,-47.5141
1.000000,1.000000,330,11010,704,114.4486,-47.5579
1.000000,1.000000,330,11010,712,114.5644,-47.5956
1.000000,1.000000,330,11010,720,114.6579,-47.6228
1.000000,1.000000,330,11010,728,114.8121,-47.6422
1.000000,1.000000,330,11010,736,115.3884,-47.6253
1.000000,1.000000,330,11010,744,115.8055,-47.7663
1.000000,1.000000,330,11010,752,115.8708,-47.8050
1.000000,1.000000,330,11010,760,115.9211,-47.8356
1.000000,1.000000,330,11010,768,116.3177,-48.0548
1.000000,1.000000,330,11010,776,117.1744,-48.7471
1.000000,1.000000,330,11010,784,117.2180,-48.7961
1.000000,1.000000,330,11010,792,117.2937,-48.8745
1.000000,1.000000,330,11010,800,117.6735,-49.1866
1.000000,1.000000,330,11010,808,117.9312,-49.3984
1.000000,1.000000,330,11010,816,118.1048,-49.5399
1.000000,1.000000,330,11010,824,118.1428,-49.5690
1.000000,1.000000,330,11010,832,118.3628,-49.7235
1.000000,1.000000,330,11010,840,119.0524,-50.1957
1.000000,1.000000,330,11010,848,119.1576,-50.2867
1.000000,1.000000,330,11010,856,119.2947,-50.3995
1.000000,1.000000,330,11010,864,119.4590,-50.5208
1.000000,1.000000,330,11010,872,120.0822,-50.9195
1.000000,1.000000,330,11010,880,120.2167,-51.0206
1.000000,1.000000,330,11010,888,120.4641,-51.1935
1.000000,1.000000,330,11010,896,121.1343,-51.7129
1.000000,1.000000,330,11010,904,122.5770,-53.5525
1.000000,1.000000,330,11010,912,125.2023,-57.6204
1.000000,1.000000,330,11010,920,125.2512,-57.6898
1.000000,1.000000,330,11010,928,125.5007,-58.0080
1.000000,1.000000,330,11010,936,125.9452,-58.4478
1.000000,1.000000,330,11010,944,126.0111,-58.5025
1.000000,1.000000,330,11010,952,126.3311,-58.6836
1.000000,1.000000,330,11010,960,126.5245,-58.7607
1.000000,1.000000,330,11010,968,126.5826,-58.7819
1.000000,1.000000,330,11010,976,126.6451,-58.7993
1.000000,1.000000,330,11010,984,126.9806,-58.7631
1.000000,1.000000,330,11010,992,127.8317,-58.4983
1.000000,1.000000,330,11010,1000,129.7333,-59.0769
1.000000,1.000000,330,11010,1008,132.9047,-61.3990
1.000000,1.000000,330,11010,1016,137.1361,-63.4918
1.000000,1.000000,330,11010,1024,146.5962,-64.6688
1.000000,1.000000,330,11010,1032,157.5871,-64.7687
1.000000,1.000000,330,11010,1040,188.8181,-64.7734
1.000000,1.000000,330,11010,1048,299.5650,-64.7735
1.000000,2.000000,0,1,0,0.0000,-65.0000
1.000000,2.000000,0,1,8,0.0654,-64.9915
1.000000,2.000000,0,1,16,0.7270,-64.9524
1.000000,2.000000,0,1,24,6.3810,-64.8070
1.000000,2.000000,0,1,32,24.0332,-64.7738
1.000000,2.000000,0,1,40,84.4137,-64.7735
1.000000,2.000000,0,1,48,100.0130,-64.7690
1.000000,2.000000,0,1,56,100.0477,-64.7045
1.000000,2.000000,0,1,64,100.0700,-64.6237
1.000000,2.000000,0,1,72,100.0991,-64.4760
1.000000,2.000000,0,1,80,100.2512,-63.0893
1.000000,2.000000,0,1,88,100.3345,-62.0104
1.000000,2.000000,0,1,96,100.3872,-61.2514
1.000000,2.000000,0,1,104,100.4750,-59.8859
1.000000,2.000000,0,1,112,100.5211,-59.1332
1.000000,2.000000,0,1,120,100.5677,-58.3576
1.000000,2.000000,0,1,128,100.7175,-55.8155
1.000000,2.000000,0,1,136,100.9951,-51.2862
1.000000,2.000000,0,1,144,101.0600,-50.3114
1.000000,2.000000,0,1,152,101.1212,-49.4247
1.000000,2.000000,0,1,160,101.5028,-44.6585
1.000000,2.000000,0,1,168,102.2666,-39.1346
1.000000,2.000000,0,1,176,102.6700,-37.8921
1.000000,2.000000,0,1,184,102.7151,-37.8042
1.000000,2.000000,0,1,192,102.7687,-37.7072
1.000000,2.000000,0,1,200,102.9001,-37.5007
1.000000,2.000000,0,1,208,102.9721,-37.4044
1.000000,2.000000,0,1,216,103.0666,-37.2914
1.000000,2.000000,0,1,224,103.2445,-37.1190
1.000000,2.000000,0,1,232,103.7450,-36.9519
1.000000,2.000000,0,1,240,103.8073,-36.9686
1.000000,2.000000,0,1,248,104.0301,-37.0795
1.000000,2.000000,0,1,256,104.2413,-37.2284
1.000000,2.000000,0,1,264,104.7301,-37.7760
1.000000,2.000000,0,1,272,104.8350,-37.9349
1.000000,2.000000,0,1,280,104.8688,-37.9880
1.000000,2.000000,0,1,288,105.0101,-38.2118
1.000000,2.000000,0,1,296,105.1833,-38.4827
1.000000,2.000000,0,1,304,105.8246,-39.5344
1.000000,2.000000,0,1,312,106.2323,-40.3563
1.000000,2.000000,0,1,320,106.3942,-40.7118
1.000000,2.000000,0,1,328,106.5577,-41.0696
1.000000,2.000000,0,1,336,106.8429,-41.6616
1.000000,2.000000,0,1,344,107.4200,-42.8949
1.000000,2.000000,0,1,352,107.4700,-43.0079
1.000000,2.000000,0,1,360,107.5920,-43.2719
1.000000,2.000000,0,1,368,107.9850,-44.0404
1.000000,2.000000,0,1,376,108.0967,-44.2494
1.000000,2.000000,0,1,384,108.2607,-44.5443
1.000000,2.000000,0,1,392,108.3400,-44.6779
1.000000,2.000000,0,1,400,108.3950,-44.7623
1.000000,2.000000,0,1,408,108.4693,-44.8615
1.000000,2.000000,0,1,416,108.6260,-45.0302
1.000000,2.000000,0,1,424,108.7585,-45.1381
1.000000,2.000000,0,1,432,109.2200,-45.4316
1.000000,2.000000,0,1,440,109.2638,-45.4612
1.000000,2.000000,0,1,448,109.3139,-45.4930
1.000000,2.000000,0,1,456,109.3678,-45.5238
1.000000,2.000000,0,1,464,109.6450,-45.6035
1.000000,2.000000,0,1,472,109.7358,-45.6185
1.000000,2.000000,0,1,480,110.1000,-45.6668
1.000000,2.000000,0,1,488,110.2006,-45.6874
1.000000,2.000000,0,1,496,110.6893,-45.8408
1.000000,2.000000,0,1,504,110.9777,-46.0249
1.000000,2.000000,0,1,512,111.1162,-46.1288
1.000000,2.000000,0,1,520,111.2335,-46.2201
1.000000,2.000000,0,1,528,111.3351,-46.2986
1.000000,2.000000,0,1,536,111.4103,-46.3527
1.000000,2.000000,0,1,544,111.5400,-46.4352
1.000000,2.000000,0,1,552,111.6150,-46.4742
1.000000,2.000000,0,1,560,111.6799,-46.5009
1.000000,2.000000,0,1,568,111.7716,-46.5295
1.000000,2.000000,0,1,576,111.9950,-46.5541
1.000000,2.000000,0,1,584,112.1166,-46.5479
1.000000,2.000000,0,1,592,112.1725,-46.5406
1.000000,2.000000,0,1,600,112.2748,-46.5189
1.000000,2.000000,0,1,608,112.3262,-46.5007
1.000000,2.000000,0,1,616,112.5059,-46.3974
1.000000,2.000000,0,1,624,112.6720,-46.2641
1.000000,2.000000,0,1,632,113.2050,-45.8350
1.000000,2.000000,0,1,640,113.2250,-45.8242
1.000000,2.000000,0,1,648,113.3285,-45.7620
1.000000,2.000000,0,1,656,113.4134,-45.7065
1.000000,2.000000,0,1,664,113.6200,-45.5687
1.000000,2.000000,0,1,672,113.6708,-45.5358
1.000000,2.000000,0,1,680,113.7841,-45.4627
1.000000,2.000000,0,1,688,113.9916,-45.3265
1.000000,2.000000,0,1,696,114.6794,-45.1014
1.000000,2.000000,0,1,704,115.6950,-45.9630
1.000000,2.000000,0,1,712,115.7451,-46.0371
1.000000,2.000000,0,1,720,116.0191,-46.4537
1.000000,2.000000,0,1,728,116.0762,-46.5417
1.000000,2.000000,0,1,736,116.2201,-46.7533
1.000000,2.000000,0,1,744,116.2600,-46.8092
1.000000,2.000000,0,1,752,116.3207,-46.8911
1.000000,2.000000,0,1,760,116.6467,-47.2493
1.000000,2.000000,0,1,768,117.4310,-48.0342
1.000000,2.000000,0,1,776,117.6298,-48.2831
1.000000,2.000000,0,1,784,117.7362,-48.4145
1.000000,2.000000,0,1,792,117.8882,-48.5894
1.000000,2.000000,0,1,800,118.4914,-49.2093
1.000000,2.000000,0,1,808,118.8827,-49.6648
1.000000,2.000000,0,1,816,119.0206,-49.8392
1.000000,2.000000,0,1,824,119.3500,-50.2406
1.000000,2.000000,0,1,832,119.4045,-50.3065
1.000000,2.000000,0,1,840,119.4643,-50.3764
1.000000,2.000000,0,1,848,119.7370,-50.6238
1.000000,2.000000,0,1,856,120.3186,-51.0522
1.000000,2.000000,0,1,864,120.8765,-51.5834
1.000000,2.000000,0,1,872,121.0622,-51.7742
1.000000,2.000000,0,1,880,121.6519,-52.3513
1.000000,2.000000,0,1,888,121.8949,-52.6162
1.000000,2.000000,0,1,896,122.1657,-52.8873
1.000000,2.000000,0,1,904,122.1979,-52.9167
1.000000,2.000000,0,1,912,122.4555,-53.1071
1.000000,2.000000,0,1,920,123.1862,-53.5950
1.000000,2.000000,0,1,928,124.1053,-54.4981
1.000000,2.000000,0,1,936,124.2544,-54.6588
1.000000,2.000000,0,1,944,124.7556,-55.1184
1.000000,2.000000,0,1,952,125.8603,-56.2212
1.000000,2.000000,0,1,960,128.6146,-59.4091
1.000000,2.000000,0,1,968,130.8651,-61.4756
1.000000,2.000000,0,1,976,130.9263,-61.5192
1.000000,2.000000,0,1,984,131.2259,-61.6557
1.000000,2.000000,0,1,992,132.0877,-61.8346
1.000000,2.000000,0,1,1000,133.7550,-62.2908
1.000000,2.000000,0,1,1008,133.7804,-62.2991
1.000000,2.000000,0,1,1016,133.9959,-62.3315
1.000000,2.000000,0,1,1024,134.7081,-62.2727
1.000000,2.000000,0,1,1032,136.4033,-62.3840
1.000000,2.000000,0,1,1040,139.3085,-63.2240
1.000000,2.000000,0,1,1048,145.6047,-64.4145
1.000000,2.000000,0,1,1056,159.2546,-64.7653
1.000000,2.000000,0,1,1064,184.9399,-64.7733
1.000000,2.000000,0,1,1072,421.7568,-64.7735
1.000000,2.000000,0,2,0,0.0000,-65.0000
1.000000,2.000000,0,2,8,0.0654,-64.9915
1.000000,2.000000,0,2,16,0.7270,-64.9524
1.000000,2.000000,0,2,24,6.3810,-64.8070
1.000000,2.000000,0,2,32,24.0332,-64.7738
1.000000,2.000000,0,2,40,84.4137,-64.7735
1.000000,2.000000,0,2,48,100.0130,-64.7690
1.000000,2.000000,0,2,56,100.0477,-64.7045
1.000000,2.000000,0,2,64,100.0700,-64.6237
1.000000,2.000000,0,2,72,100.0991,-64.4760
1.000000,2.000000,0,2,80,100.2512,-63.0893
1.000000,2.000000,0,2,88,100.3345,-62.0104
1.000000,2.000000,0,2,96,100.3872,-61.2514
1.000000,2.000000,0,2,104,100.4750,-59.8859
1.000000,2.000000,0,2,112,100.5211,-59.1332
1.000000,2.000000,0,2,120,100.5677,-58.3576
1.000000,2.000000,0,2,128,100.7175,-55.8155
1.000000,2.000000,0,2,136,100.9951,-51.2862
1.000000,2.000000,0,2,144,101.0600,-50.3114
1.000000,2.000000,0,2,152,101.1212,-49.4247
1.000000,2.000000,0,2,160,101.5028,-44.6585
1.000000,2.000000,0,2,168,102.2666,-39.1346
1.000000,2.000000,0,2,176,102.6700,-37.8921
1.000000,2.000000,0,2,184,102.7151,-37.8042
1.000000,2.000000,0,2,192,102.7687,-37.7072
1.000000,2.000000,0,2,200,102.9001,-37.5007
1.000000,2.000000,0,2,208,102.9721,-37.4044
1.000000,2.000000,0,2,216,103.0666,-37.2914
1.000000,2.000000,0,2,224,103.2445,-37.1190
1.000000,2.000000,0,2,232,103.7450,-36.9519
1.000000,2.000000,0,2,240,103.8073,-36.9686
1.000000,2.000000,0,2,248,104.0301,-37.0795
1.000000,2.000000,0,2,256,104.2413,-37.2284
1.000000,2.000000,0,2,264,104.7301,-37.7760
1.000000,2.000000,0,2,272,104.8350,-37.9349
1.000000,2.000000,0,2,280,104.8688,-37.9880
1.000000,2.000000,0,2,288,105.0101,-38.2118
1.000000,2.000000,0,2,296,105.1833,-38.4827
1.000000,2.000000,0,2,304,105.8246,-39.5344
1.000000,2.000000,0,2,312,106.2323,-40.3563
1.000000,2.000000,0,2,320,106.3942,-40.7118
1.000000,2.000000,0,2,328,106.5577,-41.0696
1.000000,2.000000,0,2,336,106.8429,-41.6616
1.000000,2.000000,0,2,344,107.4200,-42.8949
1.000000,2.000000,0,2,352,107.4700,-43.0079
1.000000,2.000000,0,2,360,107.5920,-43.2719
1.000000,2.000000,0,2,368,107.9850,-44.0404
1.000000,2.000000,0,2,376,108.0967,-44.2494
1.000000,2.000000,0,2,384,108.2607,-44.5443
1.000000,2.000000,0,2,392,108.3400,-44.6779
1.000000,2.000000,0,2,400,108.3950,-44.7623
1.000000,2.000000,0,2,408,108.4693,-44.8615
1.000000,2.000000,0,2,416,108.6260,-45.0302
1.000000,2.000000,0,2,424,108.7585,-45.1381
1.000000,2.000000,0,2,432,109.2200,-45.4316
1.000000,2.000000,0,2,440,109.2638,-45.4612
1.000000,2.000000,0,2,448,109.3139,-45.4930
1.000000,2.000000,0,2,456,109.3678,-45.5238
1.000000,2.000000,0,2,464,109.6450,-45.6035
1.000000,2.000000,0,2,472,109.7358,-45.6185
1.000000,2.000000,0,2,480,110.1000,-45.6668
1.000000,2.000000,0,2,488,110.2006,-45.6874
1.000000,2.000000,0,2,496,110.6893,-45.8408
1.000000,2.000000,0,2,504,110.9777,-46.0249
1.000000,2.000000,0,2,512,111.1162,-46.1288
1.000000,2.000000,0,2,520,111.2335,-46.2201
1.000000,2.000000,0,2,528,111.3351,-46.2986
1.000000,2.000000,0,2,536,111.4103,-46.3527
1.000000,2.000000,0,2,544,111.5400,-46.4352
1.000000,2.000000,0,2,552,111.6150,-46.4742
1.000000,2.000000,0,2,560,111.6799,-46.5009
1.000000,2.000000,0,2,568,111.7716,-46.5295
1.000000,2.000000,0,2,576,111.9950,-46.5541
1.000000,2.000000,0,2,584,112.1166,-46.5479
1.000000,2.000000,0,2,592,112.1725,-46.5406
1.000000,2.000000,0,2,600,112.2748,-46.5189
1.000000,2.000000,0,2,608,112.3262,-46.5007
1.000000,2.000000,0,2,616,112.5059,-46.3974
1.000000,2.000000,0,2,624,112.6720,-46.2641
1.000000,2.000000,0,2,632,113.2050,-45.8350
1.000000,2.000000,0,2,640,113.2250,-45.8242
1.000000,2.000000,0,2,648,113.3285,-45.7620
1.000000,2.000000,0,2,656,113.4134,-45.7065
1.000000,2.000000,0,2,664,113.6200,-45.5687
1.000000,2.000000,0,2,672,113.6708,-45.5358
1.000000,2.000000,0,2,680,113.7841,-45.4627
1.000000,2.000000,0,2,688,113.9916,-45.3265
1.000000,2.000000,0,2,696,114.6794,-45.1014
1.000000,2.000000,0,2,704,115.6950,-45.9630
1.000000,2.000000,0,2,712,115.7451,-46.0371
1.000000,2.000000,0,2,720,116.0191,-46.4537
1.000000,2.000000,0,2,728,116.0762,-46.5417
1.000000,2.000000,0,2,736,116.2201,-46.7533
1.000000,2.000000,0,2,744,116.2600,-46.8092
1.000000,2.000000,0,2,752,116.3207,-46.8911
1.000000,2.000000,0,2,760,116.6467,-47.2493
1.000000,2.000000,0,2,768,117.4310,-48.0342
1.000000,2.000000,0,2,776,117.6298,-48.2831
1.000000,2.000000,0,2,784,117.7362,-48.4145
1.000000,2.000000,0,2,792,117.8882,-48.5894
1.000000,2.000000,0,2,800,118.4914,-49.2093
1.000000,2.000000,0,2,808,118.8827,-49.6648
1.000000,2.000000,0,2,816,119.0206,-49.8392
1.000000,2.000000,0,2,824,119.3500,-50.2406
1.000000,2.000000,0,2,832,119.4045,-50.3065
1.000000,2.000000,0,2,840,119.4643,-50.3764
1.000000,2.000000,0,2,848,119.7370,-50.6238
1.000000,2.000000,0,2,856,120.3186,-51.0522
1.000000,2.000000,0,2,864,120.8765,-51.5834
1.000000,2.000000,0,2,872,121.0622,-51.7742
1.000000,2.000000,0,2,880,121.6519,-52.3513
1.000000,2.000000,0,2,888,121.8949,-52.6162
1.000000,2.000000,0,2,896,122.1657,-52.8873
1.000000,2.000000,0,2,904,122.1979,-52.9167
1.000000,2.000000,0,2,912,122.4555,-53.1071
1.000000,2.000000,0,2,920,123.1862,-53.5950
1.000000,2.000000,0,2,928,124.1053,-54.4981
1.000000,2.000000,0,2,936,124.2544,-54.6588
1.000000,2.000000,0,2,944,124.7556,-55.1184
1.000000,2.000000,0,2,952,125.8603,-56.2212
1.000000,2.000000,0,2,960,128.6146,-59.4091
1.000000,2.000000,0,2,968,130.8651,-61.4756
1.000000,2.000000,0,2,976,130.9263,-61.5192
1.000000,2.000000,0,2,984,131.2259,-61.6557
1.000000,2.000000,0,2,992,132.0877,-61.8346
1.000000,2.000000,0,2,1000,133.7550,-62.2908
1.000000,2.000000,0,2,1008,133.7804,-62.2991
1.000000,2.000000,0,2,1016,133.9959,-62.3315
1.000000,2.000000,0,2,1024,134.7081,-62.2727
1.000000,2.000000,0,2,1032,136.4033,-62.3840
1.000000,2.000000,0,2,1040,139.3085,-63.2240
1.000000,2.000000,0,2,1048,145.6047,-64.4145
1.000000,2.000000,0,2,1056,159.2546,-64.7653
1.000000,2.000000,0,2,1064,184.9399,-64.7733
1.000000,2.000000,0,2,1072,421.7568,-64.7735
1.000000,2.000000,0,3,0,0.0000,-65.0000
1.000000,2.000000,0,3,8,0.0654,-64.9915
1.000000,2.000000,0,3,16,0.7270,-64.9524
1.000000,2.000000,0,3,24,6.3810,-64.8070
1.000000,2.000000,0,3,32,24.0332,-64.7738
1.000000,2.000000,0,3,40,84.4137,-64.7735
1.000000,2.000000,0,3,48,100.0130,-64.7690
1.000000,2.000000,0,3,56,100.0477,-64.7045
1.000000,2.000000,0,3,64,100.0700,-64.6237
1.000000,2.000000,0,3,72,100.0991,-64.4760
1.000000,2.000000,0,3,80,100.2512,-63.0893
1.000000,2.000000,0,3,88,100.3345,-62.0104
1.000000,2.000000,0,3,96,100.3872,-61.2514
1.000000,2.000000,0,3,104,100.4750,-59.8859
1.000000,2.000000,0,3,112,100.5211,-59.1332
1.000000,2.000000,0,3,120,100.5677,-58.3576
1.000000,2.000000,0,3,128,100.7175,-55.8155
1.000000,2.000000,0,3,136,100.9951,-51.2862
1.000000,2.000000,0,3,144,101.0600,-50.3114
1.000000,2.000000,0,3,152,101.1212,-49.4247
1.000000,2.000000,0,3,160,101.5028,-44.6585
1.000000,2.000000,0,3,168,102.2666,-39.1346
1.000000,2.000000,0,3,176,102.6700,-37.8921
1.000000,2.000000,0,3,184,102.7151,-37.8042
1.000000,2.000000,0,3,192,102.7687,-37.7072
1.000000,2.000000,0,3,200,102.9001,-37.5007
1.000000,2.000000,0,3,208,102.9721,-37.4044
1.000000,2.000000,0,3,216,103.0666,-37.2914
1.000000,2.000000,0,3,224,103.2445,-37.1190
1.000000,2.000000,0,3,232,103.7450,-36.9519
1.000000,2.000000,0,3,240,103.8073,-36.9686
1.000000,2.000000,0,3,248,104.0301,-37.0795
1.000000,2.000000,0,3,256,104.2413,-37.2284
1.000000,2.000000,0,3,264,104.7301,-37.7760
1.000000,2.000000,0,3,272,104.8350,-37.9349
1.000000,2.000000,0,3,280,104.8688,-37.9880
1.000000,2.000000,0,3,288,105.0101,-38.2118
1.000000,2.000000,0,3,296,105.1833,-38.4827
1.000000,2.000000,0,3,304,105.8246,-39.5344
1.000000,2.000000,0,3,312,106.2323,-40.3563
1.000000,2.000000,0,3,320,106.3942,-40.7118
1.000000,2.000000,0,3,328,106.5577,-41.0696
1.000000,2.000000,0,3,336,106.8429,-41.6616
1.000000,2.000000,0,3,344,107.4200,-42.8949
1.000000,2.000000,0,3,352,107.4700,-43.0079
1.000000,2.000000,0,3,360,107.5920,-43.2719
1.000000,2.000000,0,3,368,107.9850,-44.0404
