gaba_base_ns,angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
0.250000,0,7,40,36.9991,-64.5621
0.250000,0,7,48,55.5567,-64.5589
0.250000,0,7,56,68.9451,-64.5650
0.250000,0,7,64,81.5952,-64.5598
0.250000,0,7,72,95.0344,-64.5613
0.250000,0,7,80,100.0044,-64.5659
0.250000,0,7,88,100.0550,-64.5664
0.250000,0,7,96,100.1103,-64.5675
0.250000,0,7,104,100.3308,-64.5905
0.250000,0,7,112,100.4172,-64.6131
0.250000,0,7,120,100.5500,-64.6647
0.250000,0,7,128,100.7877,-64.8033
0.250000,0,7,136,101.0102,-64.9604
0.250000,0,7,144,101.4053,-65.2239
0.250000,0,7,152,102.6800,-65.8767
0.250000,0,7,160,102.9000,-65.9625
0.250000,0,7,168,103.3908,-66.1320
0.250000,0,7,176,104.0476,-66.3172
0.250000,0,7,184,104.8185,-66.4846
0.250000,0,7,192,105.1016,-66.5344
0.250000,0,7,200,106.5350,-66.7200
0.250000,0,7,208,107.4414,-66.7929
0.250000,0,7,216,108.0016,-66.8256
0.250000,0,7,224,108.3950,-66.8442
0.250000,0,7,232,109.1734,-66.8728
0.250000,0,7,240,109.3500,-66.8780
0.250000,0,7,248,110.1000,-66.8955
0.250000,0,7,256,111.2250,-66.9120
0.250000,0,7,264,111.5638,-66.9151
0.250000,0,7,272,111.9950,-66.9182
0.250000,0,7,280,112.2850,-66.9197
0.250000,0,7,288,113.2050,-66.9227
0.250000,0,7,296,113.6200,-66.9232
0.250000,0,7,304,115.6950,-66.9218
0.250000,0,7,312,116.2406,-66.9206
0.250000,0,7,320,117.7350,-66.9169
0.250000,0,7,328,119.3500,-66.9127
0.250000,0,7,336,120.8750,-66.9092
0.250000,0,7,344,122.1700,-66.9065
0.250000,0,7,352,127.2946,-66.8990
0.250000,0,7,360,133.7550,-66.8944
0.250000,0,7,368,159.9524,-66.8916
0.250000,0,7,376,1365.7576,-66.8916
0.250000,0,7,384,1399.2418,-66.8827
0.250000,0,7,392,1399.8223,-66.6900
0.250000,0,7,400,1401.0493,-66.0614
0.250000,0,7,408,1404.5786,-65.0396
0.250000,0,7,416,1413.1232,-64.4917
0.250000,0,7,424,1429.3252,-64.5474
0.250000,0,7,432,1463.9508,-64.5628
0.250000,0,7,440,1484.7273,-64.5604
0.250000,0,8,0,0.0000,-65.0000
0.250000,0,8,8,0.0690,-64.9856
0.250000,0,8,16,0.6695,-64.9185
0.250000,0,8,24,5.3223,-64.6335
0.250000,0,8,32,18.4415,-64.5479
0.250000,0,8,40,36.9991,-64.5621
0.250000,0,8,48,55.5567,-64.5589
0.250000,0,8,56,68.9451,-64.5650
0.250000,0,8,64,81.5952,-64.5598
0.250000,0,8,72,95.0344,-64.5613
0.250000,0,8,80,100.0044,-64.5659
0.250000,0,8,88,100.0550,-64.5664
0.250000,0,8,96,100.1103,-64.5675
0.250000,0,8,104,100.3308,-64.5905
0.250000,0,8,112,100.4172,-64.6131
0.250000,0,8,120,100.5500,-64.6647
0.250000,0,8,128,100.7877,-64.8033
0.250000,0,8,136,101.0102,-64.9604
0.250000,0,8,144,101.4053,-65.2239
0.250000,0,8,152,102.6800,-65.8767
0.250000,0,8,160,102.9000,-65.9625
0.250000,0,8,168,103.3908,-66.1320
0.250000,0,8,176,104.0476,-66.3172
0.250000,0,8,184,104.8185,-66.4846
0.250000,0,8,192,105.1016,-66.5344
0.250000,0,8,200,106.5350,-66.7200
0.250000,0,8,208,107.4414,-66.7929
0.250000,0,8,216,108.0016,-66.8256
0.250000,0,8,224,108.3950,-66.8442
0.250000,0,8,232,109.1734,-66.8728
0.250000,0,8,240,109.3500,-66.8780
0.250000,0,8,248,110.1000,-66.8955
0.250000,0,8,256,111.2250,-66.9120
0.250000,0,8,264,111.5638,-66.9151
0.250000,0,8,272,111.9950,-66.9182
0.250000,0,8,280,112.2850,-66.9197
0.250000,0,8,288,113.2050,-66.9227
