cluster_id,source_task,seed,generation,individual_idx,dsi_vector_sum,pd_rate_hz,pc1_combined,pc2_combined
0,t0106_long_pdnd_nsga2_300gen,44,2,118,6.123233995736766e-17,5.0,-0.001958513607399118,-2.797693203812199
0,t0106_long_pdnd_nsga2_300gen,44,2,120,6.123233995736766e-17,4.285714285714286,-2.3678633304984436,-2.6071966576267194
0,t0106_long_pdnd_nsga2_300gen,44,2,122,6.123233995736766e-17,3.5714285714285716,-1.1333742283412118,-2.4016750780744824
0,t0106_long_pdnd_nsga2_300gen,44,2,123,6.123233995736766e-17,3.5714285714285716,-3.6258618139111563,-2.312709299943004
0,t0106_long_pdnd_nsga2_300gen,44,2,124,6.123233995736766e-17,3.5714285714285716,-0.686135962687718,-1.556096618480386
0,t0106_long_pdnd_nsga2_300gen,44,2,128,0.0,2.857142857142857,-2.1348441996491934,-2.902580004260556
0,t0106_long_pdnd_nsga2_300gen,44,2,129,0.0,2.857142857142857,-3.188437510408965,-2.59468899356492
0,t0106_long_pdnd_nsga2_300gen,44,2,130,0.0,2.619047619047619,-2.8495048654160295,-0.756586314713227
0,t0106_long_pdnd_nsga2_300gen,44,2,131,0.0,2.142857142857143,-4.040660934091861,-1.513751019932922
0,t0106_long_pdnd_nsga2_300gen,44,2,133,0.0,1.1904761904761907,-3.5900455169764363,0.24270615231839643
0,t0106_long_pdnd_nsga2_300gen,44,2,135,0.0,0.9523809523809524,-3.4088059464128238,-1.2480955921143513
0,t0106_long_pdnd_nsga2_300gen,44,2,136,0.0,0.7142857142857143,-2.4710530446337806,-2.611132401421527
0,t0106_long_pdnd_nsga2_300gen,44,2,137,0.0,0.7142857142857143,-3.0799140459851175,-1.7858683127089776
0,t0106_long_pdnd_nsga2_300gen,44,2,139,0.0,0.7142857142857143,-1.9283996763285318,-3.09513507720901
0,t0106_long_pdnd_nsga2_300gen,44,2,140,0.0,0.7142857142857143,-2.843300992214017,-0.043567674634697316
0,t0106_long_pdnd_nsga2_300gen,44,2,145,0.0,0.7142857142857143,-3.018657326908316,-3.028507131338791
0,t0106_long_pdnd_nsga2_300gen,44,2,146,0.0,0.7142857142857143,-1.6170944799167606,-2.9024927693091245
0,t0106_long_pdnd_nsga2_300gen,44,2,148,0.0,0.7142857142857143,-3.713309592605112,0.5506854044435024
0,t0106_long_pdnd_nsga2_300gen,44,2,150,0.0,0.7142857142857143,-0.5005442503385674,-0.2324884649514019
0,t0106_long_pdnd_nsga2_300gen,44,2,153,0.0,0.7142857142857143,-1.3923860251891753,-2.7717012913501433
0,t0106_long_pdnd_nsga2_300gen,44,2,155,0.0,0.7142857142857143,-2.1744329962227753,-3.5116429387551453
0,t0106_long_pdnd_nsga2_300gen,44,2,157,0.0,0.7142857142857143,-2.225099734364039,-2.049861453411377
0,t0106_long_pdnd_nsga2_300gen,44,2,160,0.0,0.7142857142857143,-0.7113927457715251,-1.198630807371832
