condition_id,channel_kind,density_label,density_ms_cm2,angle_deg,trial_seed,trial_mode,n_spikes,firing_rate_hz,peak_vm_mv,baseline_vm_mv,is_unstable
baseline,baseline,n/a,0.0,210.0,1,FULL,12,12.0,44.31009285170117,-37.072588517353545,False
baseline,baseline,n/a,0.0,210.0,2,FULL,8,8.0,44.240337276876225,-37.10479963415645,False
baseline,baseline,n/a,0.0,210.0,3,FULL,13,13.0,44.372553292623074,-36.98415637929438,False
baseline,baseline,n/a,0.0,210.0,4,FULL,11,11.0,43.35666412792045,-37.3905275052824,False
baseline,baseline,n/a,0.0,210.0,5,FULL,7,7.0,44.361720151297575,-37.750120473999424,False
baseline,baseline,n/a,0.0,240.0,1,FULL,20,20.0,44.09121496146503,-52.12739040326522,False
baseline,baseline,n/a,0.0,240.0,2,FULL,16,16.0,43.533749407253815,-51.67069498985307,False
baseline,baseline,n/a,0.0,240.0,3,FULL,17,17.0,44.27865230055593,-52.44951980408412,False
baseline,baseline,n/a,0.0,240.0,4,FULL,16,16.0,43.408715076828074,-51.8826135205483,False
baseline,baseline,n/a,0.0,240.0,5,FULL,18,18.0,43.71192767014917,-51.9951674667552,False
baseline,baseline,n/a,0.0,270.0,1,FULL,18,18.0,43.214775621421865,-59.38328627966402,False
baseline,baseline,n/a,0.0,270.0,2,FULL,13,13.0,42.66256876228903,-59.35371310915935,False
baseline,baseline,n/a,0.0,270.0,3,FULL,19,19.0,42.8715446854667,-59.35027165113728,False
baseline,baseline,n/a,0.0,270.0,4,FULL,17,17.0,43.705817321540174,-59.45485400944286,False
baseline,baseline,n/a,0.0,270.0,5,FULL,19,19.0,43.49443677562204,-59.539282556911246,False
baseline,baseline,n/a,0.0,300.0,1,FULL,18,18.0,42.93704584988846,-59.75342191370493,False
baseline,baseline,n/a,0.0,300.0,2,FULL,15,15.0,42.97611426755007,-59.699894906371355,False
baseline,baseline,n/a,0.0,300.0,3,FULL,15,15.0,43.76720701307446,-59.76309260007814,False
baseline,baseline,n/a,0.0,300.0,4,FULL,15,15.0,43.558549263445144,-59.796406749495254,False
baseline,baseline,n/a,0.0,300.0,5,FULL,18,18.0,43.51510826696163,-59.84431453343041,False
baseline,baseline,n/a,0.0,330.0,1,FULL,19,19.0,43.37441173052645,-59.74502537460942,False
baseline,baseline,n/a,0.0,330.0,2,FULL,17,17.0,43.373936822313134,-59.68763893549574,False
baseline,baseline,n/a,0.0,330.0,3,FULL,14,14.0,43.62878863651047,-59.785956955470304,False
baseline,baseline,n/a,0.0,330.0,4,FULL,16,16.0,43.496602444595226,-59.75872519477636,False
baseline,baseline,n/a,0.0,330.0,5,FULL,15,15.0,43.437547283286136,-59.82762440431424,False
nav16_low,Nav1.6,low,10.0,0.0,1,FULL,20,20.0,44.34313278781016,-58.8248945824851,False
nav16_low,Nav1.6,low,10.0,0.0,2,FULL,15,15.0,43.477563239527,-58.95109143920907,False
nav16_low,Nav1.6,low,10.0,0.0,3,FULL,18,18.0,43.68338768183543,-58.97778397895852,False
nav16_low,Nav1.6,low,10.0,0.0,4,FULL,18,18.0,42.84945991348874,-58.94080462002453,False
nav16_low,Nav1.6,low,10.0,0.0,5,FULL,23,23.0,43.919643298896844,-59.07956161224523,False
nav16_low,Nav1.6,low,10.0,30.0,1,FULL,14,14.0,44.48304921066838,-42.90143701037624,False
nav16_low,Nav1.6,low,10.0,30.0,2,FULL,17,17.0,43.723932379959734,-42.72442886340367,False
nav16_low,Nav1.6,low,10.0,30.0,3,FULL,14,14.0,44.33557579676869,-43.14495978427646,False
nav16_low,Nav1.6,low,10.0,30.0,4,FULL,17,17.0,43.43155138211818,-43.12213899752099,False
nav16_low,Nav1.6,low,10.0,30.0,5,FULL,19,19.0,44.47400929815343,-43.074560557914594,False
nav16_low,Nav1.6,low,10.0,60.0,1,FULL,9,9.0,43.930472978668774,-35.391826337284485,False
nav16_low,Nav1.6,low,10.0,60.0,2,FULL,10,10.0,43.474863438362576,-35.97762812438688,False
nav16_low,Nav1.6,low,10.0,60.0,3,FULL,12,12.0,43.729170041941764,-35.84409080051607,False
nav16_low,Nav1.6,low,10.0,60.0,4,FULL,15,15.0,43.46092006778221,-35.542444020092645,False
nav16_low,Nav1.6,low,10.0,60.0,5,FULL,13,13.0,43.84454114299798,-35.901558090444084,False
nav16_low,Nav1.6,low,10.0,90.0,1,FULL,12,12.0,43.73961019722661,-35.035902636440795,False
nav16_low,Nav1.6,low,10.0,90.0,2,FULL,9,9.0,43.562064376551824,-35.835760438501374,False
nav16_low,Nav1.6,low,10.0,90.0,3,FULL,10,10.0,44.06479832436797,-35.86586850615016,False
nav16_low,Nav1.6,low,10.0,90.0,4,FULL,12,12.0,44.42419443534878,-35.318588544249494,False
nav16_low,Nav1.6,low,10.0,90.0,5,FULL,10,10.0,43.54320269251489,-35.599152735566314,False
nav16_low,Nav1.6,low,10.0,120.0,1,FULL,12,12.0,43.73961019722661,-35.035902636440795,False
nav16_low,Nav1.6,low,10.0,120.0,2,FULL,8,8.0,43.562064376551824,-35.835760438501374,False
nav16_low,Nav1.6,low,10.0,120.0,3,FULL,11,11.0,44.06479832436797,-35.86586850615016,False
nav16_low,Nav1.6,low,10.0,120.0,4,FULL,11,11.0,44.42419443534878,-35.318588544249494,False
nav16_low,Nav1.6,low,10.0,120.0,5,FULL,10,10.0,43.54320269251489,-35.599152735566314,False
nav16_low,Nav1.6,low,10.0,150.0,1,FULL,11,11.0,43.73961019722661,-35.035902636440795,False
nav16_low,Nav1.6,low,10.0,150.0,2,FULL,9,9.0,43.562064376551824,-35.835760438501374,False
nav16_low,Nav1.6,low,10.0,150.0,3,FULL,11,11.0,44.06479832436797,-35.86586850615016,False
nav16_low,Nav1.6,low,10.0,150.0,4,FULL,11,11.0,44.42419443534878,-35.318588544249494,False
nav16_low,Nav1.6,low,10.0,150.0,5,FULL,10,10.0,43.54320269251489,-35.599152735566314,False
nav16_low,Nav1.6,low,10.0,180.0,1,FULL,12,12.0,43.73961019722661,-35.035902636440795,False
nav16_low,Nav1.6,low,10.0,180.0,2,FULL,9,9.0,43.562064376551824,-35.835760438501374,False
nav16_low,Nav1.6,low,10.0,180.0,3,FULL,12,12.0,44.06479832436797,-35.86586850615016,False
nav16_low,Nav1.6,low,10.0,180.0,4,FULL,11,11.0,44.42419443534878,-35.318588544249494,False
nav16_low,Nav1.6,low,10.0,180.0,5,FULL,10,10.0,43.54320269251489,-35.599152735566314,False
nav16_low,Nav1.6,low,10.0,210.0,1,FULL,15,15.0,44.02595514948374,-36.92096037360266,False
nav16_low,Nav1.6,low,10.0,210.0,2,FULL,9,9.0,43.7300527520072,-36.85600143529976,False
nav16_low,Nav1.6,low,10.0,210.0,3,FULL,15,15.0,44.098378188161085,-36.842234432900106,False
nav16_low,Nav1.6,low,10.0,210.0,4,FULL,14,14.0,43.70726783281208,-37.07663323626826,False
nav16_low,Nav1.6,low,10.0,210.0,5,FULL,9,9.0,43.532503627020866,-37.404944875666295,False
nav16_low,Nav1.6,low,10.0,240.0,1,FULL,25,25.0,43.59413096225842,-51.55877782826769,False
nav16_low,Nav1.6,low,10.0,240.0,2,FULL,23,23.0,43.352365791545616,-51.52835229609424,False
nav16_low,Nav1.6,low,10.0,240.0,3,FULL,22,22.0,43.38508284994271,-52.38653642838114,False
nav16_low,Nav1.6,low,10.0,240.0,4,FULL,21,21.0,43.661076137899315,-51.035336805379096,False
nav16_low,Nav1.6,low,10.0,240.0,5,FULL,21,21.0,43.665637760446195,-51.40964691700511,False
nav16_low,Nav1.6,low,10.0,270.0,1,FULL,21,21.0,43.517081243369354,-59.34712574818616,False
nav16_low,Nav1.6,low,10.0,270.0,2,FULL,17,17.0,42.98894942539787,-59.31682887701972,False
nav16_low,Nav1.6,low,10.0,270.0,3,FULL,24,24.0,43.874008046676025,-59.313542630643326,False
nav16_low,Nav1.6,low,10.0,270.0,4,FULL,20,20.0,43.190597172859555,-59.419721302667284,False
nav16_low,Nav1.6,low,10.0,270.0,5,FULL,24,24.0,43.817119638545535,-59.50519348314233,False
nav16_low,Nav1.6,low,10.0,300.0,1,FULL,21,21.0,42.744698701470696,-59.72238474438094,False
nav16_low,Nav1.6,low,10.0,300.0,2,FULL,19,19.0,43.444765988175746,-59.668211705970606,False
nav16_low,Nav1.6,low,10.0,300.0,3,FULL,21,21.0,43.549125181597255,-59.73209871233008,False
nav16_low,Nav1.6,low,10.0,300.0,4,FULL,24,24.0,43.71470031991692,-59.76573793471371,False
nav16_low,Nav1.6,low,10.0,300.0,5,FULL,21,21.0,43.66251803302866,-59.814153050642716,False
nav16_low,Nav1.6,low,10.0,330.0,1,FULL,22,22.0,43.60146434445259,-59.71388248809674,False
nav16_low,Nav1.6,low,10.0,330.0,2,FULL,20,20.0,43.592894062476894,-59.655803643600294,False
nav16_low,Nav1.6,low,10.0,330.0,3,FULL,19,19.0,43.58560990037364,-59.75521663122499,False
nav16_low,Nav1.6,low,10.0,330.0,4,FULL,19,19.0,43.72040448684706,-59.727659714046965,False
nav16_low,Nav1.6,low,10.0,330.0,5,FULL,21,21.0,42.755143012688755,-59.79725819430959,False
nav16_med,Nav1.6,med,30.0,0.0,1,FULL,29,29.0,44.300426955046134,-58.729390571102975,False
nav16_med,Nav1.6,med,30.0,0.0,2,FULL,24,24.0,43.96027253799495,-58.861390133839336,False
nav16_med,Nav1.6,med,30.0,0.0,3,FULL,30,30.0,43.91028596638994,-58.88990322346354,False
nav16_med,Nav1.6,med,30.0,0.0,4,FULL,28,28.0,43.93917991302975,-58.84990644930516,False
nav16_med,Nav1.6,med,30.0,0.0,5,FULL,33,33.0,44.22665170715538,-58.995583432616385,False
nav16_med,Nav1.6,med,30.0,30.0,1,FULL,21,21.0,43.80596042658339,-42.31221986294311,False
nav16_med,Nav1.6,med,30.0,30.0,2,FULL,23,23.0,44.24672748655089,-42.09047594804394,False
nav16_med,Nav1.6,med,30.0,30.0,3,FULL,18,18.0,43.57719922116302,-42.642982761448614,False
nav16_med,Nav1.6,med,30.0,30.0,4,FULL,23,23.0,44.0563029245859,-42.54440574301679,False
nav16_med,Nav1.6,med,30.0,30.0,5,FULL,24,24.0,44.30758207103886,-42.53403096253913,False
nav16_med,Nav1.6,med,30.0,60.0,1,FULL,18,18.0,43.58788881841915,-35.04878272616817,False
nav16_med,Nav1.6,med,30.0,60.0,2,FULL,15,15.0,44.361341367730645,-35.441591617032834,False
nav16_med,Nav1.6,med,30.0,60.0,3,FULL,17,17.0,43.75266065453346,-35.02574868466534,False
nav16_med,Nav1.6,med,30.0,60.0,4,FULL,21,21.0,43.95930258869235,-34.89245278052239,False
nav16_med,Nav1.6,med,30.0,60.0,5,FULL,16,16.0,44.104626151751184,-35.374631076684004,False
nav16_med,Nav1.6,med,30.0,90.0,1,FULL,18,18.0,43.93815024935172,-34.553564785539436,False
nav16_med,Nav1.6,med,30.0,90.0,2,FULL,14,14.0,43.5733256281593,-35.08998871628278,False
nav16_med,Nav1.6,med,30.0,90.0,3,FULL,15,15.0,44.4756457966321,-35.02404773701264,False
nav16_med,Nav1.6,med,30.0,90.0,4,FULL,16,16.0,44.561092084174994,-34.83232252699469,False
nav16_med,Nav1.6,med,30.0,90.0,5,FULL,12,12.0,44.149928568506986,-35.0625826362438,False
nav16_med,Nav1.6,med,30.0,120.0,1,FULL,16,16.0,43.93815024935172,-34.553564785539436,False
nav16_med,Nav1.6,med,30.0,120.0,2,FULL,13,13.0,43.5733256281593,-35.08998871628278,False
nav16_med,Nav1.6,med,30.0,120.0,3,FULL,15,15.0,44.4756457966321,-35.02404773701264,False
nav16_med,Nav1.6,med,30.0,120.0,4,FULL,14,14.0,44.561092084174994,-34.83232252699469,False
nav16_med,Nav1.6,med,30.0,120.0,5,FULL,12,12.0,44.149928568506986,-35.0625826362438,False
nav16_med,Nav1.6,med,30.0,150.0,1,FULL,14,14.0,43.93815024935172,-34.553564785539436,False
nav16_med,Nav1.6,med,30.0,150.0,2,FULL,13,13.0,43.5733256281593,-35.08998871628278,False
nav16_med,Nav1.6,med,30.0,150.0,3,FULL,16,16.0,44.4756457966321,-35.02404773701264,False
nav16_med,Nav1.6,med,30.0,150.0,4,FULL,16,16.0,44.561092084174994,-34.83232252699469,False
nav16_med,Nav1.6,med,30.0,150.0,5,FULL,13,13.0,44.149928568506986,-35.0625826362438,False
nav16_med,Nav1.6,med,30.0,180.0,1,FULL,17,17.0,43.93815024935172,-34.553564785539436,False
nav16_med,Nav1.6,med,30.0,180.0,2,FULL,13,13.0,43.5733256281593,-35.08998871628278,False
nav16_med,Nav1.6,med,30.0,180.0,3,FULL,16,16.0,44.4756457966321,-35.02404773701264,False
nav16_med,Nav1.6,med,30.0,180.0,4,FULL,16,16.0,44.561092084174994,-34.83232252699469,False
nav16_med,Nav1.6,med,30.0,180.0,5,FULL,13,13.0,44.149928568506986,-35.0625826362438,False
nav16_med,Nav1.6,med,30.0,210.0,1,FULL,19,19.0,43.4990177025116,-36.2653546192979,False
nav16_med,Nav1.6,med,30.0,210.0,2,FULL,11,11.0,44.54487408545281,-36.48923558579044,False
nav16_med,Nav1.6,med,30.0,210.0,3,FULL,22,22.0,43.55869131630023,-36.21444087647998,False
nav16_med,Nav1.6,med,30.0,210.0,4,FULL,20,20.0,43.46093459181201,-36.36479141731261,False
nav16_med,Nav1.6,med,30.0,210.0,5,FULL,19,19.0,44.189474075884405,-36.86003344720674,False
nav16_med,Nav1.6,med,30.0,240.0,1,FULL,31,31.0,43.41028418327073,-51.336125280759475,False
nav16_med,Nav1.6,med,30.0,240.0,2,FULL,30,30.0,43.613693458024386,-51.153438346706366,False
nav16_med,Nav1.6,med,30.0,240.0,3,FULL,34,34.0,43.913573597721246,-51.57643008344124,False
nav16_med,Nav1.6,med,30.0,240.0,4,FULL,33,33.0,43.87069072165651,-50.781802290928134,False
nav16_med,Nav1.6,med,30.0,240.0,5,FULL,28,28.0,43.68938220182997,-51.102742700023775,False
nav16_med,Nav1.6,med,30.0,270.0,1,FULL,31,31.0,43.78230943477717,-59.2721136760601,False
nav16_med,Nav1.6,med,30.0,270.0,2,FULL,29,29.0,43.54399215993471,-59.24015636852792,False
nav16_med,Nav1.6,med,30.0,270.0,3,FULL,34,34.0,43.688133600471616,-59.23726707337106,False
nav16_med,Nav1.6,med,30.0,270.0,4,FULL,33,33.0,43.50540381500773,-59.34693270360091,False
nav16_med,Nav1.6,med,30.0,270.0,5,FULL,32,32.0,43.471523651899695,-59.43466512973437,False
nav16_med,Nav1.6,med,30.0,300.0,1,FULL,33,33.0,43.45257308708973,-59.65847573026704,False
nav16_med,Nav1.6,med,30.0,300.0,2,FULL,32,32.0,43.45647870094375,-59.60292798562744,False
nav16_med,Nav1.6,med,30.0,300.0,3,FULL,31,31.0,43.60764880110803,-59.668284382947625,False
nav16_med,Nav1.6,med,30.0,300.0,4,FULL,33,33.0,43.12096686250855,-59.70261040738493,False
nav16_med,Nav1.6,med,30.0,300.0,5,FULL,36,36.0,43.40057917240176,-59.75210207034994,False
nav16_med,Nav1.6,med,30.0,330.0,1,FULL,32,32.0,43.726629696669896,-59.64974568499047,False
nav16_med,Nav1.6,med,30.0,330.0,2,FULL,33,33.0,43.73299781045538,-59.59019350541433,False
nav16_med,Nav1.6,med,30.0,330.0,3,FULL,30,30.0,43.31521389314784,-59.69194412171749,False
nav16_med,Nav1.6,med,30.0,330.0,4,FULL,29,29.0,43.257712687954395,-59.663688245840355,False
nav16_med,Nav1.6,med,30.0,330.0,5,FULL,31,31.0,43.64656363510599,-59.73477104718364,False
nav16_high,Nav1.6,high,90.0,0.0,1,FULL,62,62.0,44.566937727399896,-58.380135205219716,False
nav16_high,Nav1.6,high,90.0,0.0,2,FULL,57,57.0,44.375242529301886,-58.54247048679484,False
nav16_high,Nav1.6,high,90.0,0.0,3,FULL,60,60.0,43.72645240963641,-58.5836254901893,False
nav16_high,Nav1.6,high,90.0,0.0,4,FULL,54,54.0,44.43779924681847,-58.5275332953186,False
nav16_high,Nav1.6,high,90.0,0.0,5,FULL,61,61.0,44.61117588400547,-58.70720518178381,False
nav16_high,Nav1.6,high,90.0,30.0,1,FULL,46,46.0,44.68540370857596,-40.45272708741774,False
nav16_high,Nav1.6,high,90.0,30.0,2,FULL,52,52.0,44.5218479772091,-40.420088528604154,False
nav16_high,Nav1.6,high,90.0,30.0,3,FULL,48,48.0,44.57805996441144,-40.93065308347463,False
nav16_high,Nav1.6,high,90.0,30.0,4,FULL,48,48.0,44.43583095847421,-40.93854969089943,False
nav16_high,Nav1.6,high,90.0,30.0,5,FULL,49,49.0,44.74619371425528,-40.75138706135384,False
nav16_high,Nav1.6,high,90.0,60.0,1,FULL,39,39.0,43.96104942222447,-33.6287706151482,False
nav16_high,Nav1.6,high,90.0,60.0,2,FULL,32,32.0,44.84120600245258,-33.95357652284456,False
nav16_high,Nav1.6,high,90.0,60.0,3,FULL,39,39.0,44.820201267115756,-33.77445360413634,False
nav16_high,Nav1.6,high,90.0,60.0,4,FULL,40,40.0,44.03113889660933,-33.488746141574076,False
nav16_high,Nav1.6,high,90.0,60.0,5,FULL,36,36.0,44.50322389703399,-33.7946394100595,False
nav16_high,Nav1.6,high,90.0,90.0,1,FULL,37,37.0,44.04572370034196,-33.24462885682742,False
nav16_high,Nav1.6,high,90.0,90.0,2,FULL,30,30.0,44.26818722774155,-33.667666756524696,False
nav16_high,Nav1.6,high,90.0,90.0,3,FULL,34,34.0,43.93173220189849,-33.775690865161586,False
nav16_high,Nav1.6,high,90.0,90.0,4,FULL,35,35.0,44.04514063609093,-33.46278037744557,False
nav16_high,Nav1.6,high,90.0,90.0,5,FULL,33,33.0,43.99684649883664,-33.606476112476706,False
nav16_high,Nav1.6,high,90.0,120.0,1,FULL,32,32.0,44.00800193517936,-33.24462885682742,False
nav16_high,Nav1.6,high,90.0,120.0,2,FULL,28,28.0,44.26818722774155,-33.667666756524696,False
nav16_high,Nav1.6,high,90.0,120.0,3,FULL,32,32.0,43.93173220189849,-33.775690865161586,False
nav16_high,Nav1.6,high,90.0,120.0,4,FULL,30,30.0,44.04514063609093,-33.46278037744557,False
nav16_high,Nav1.6,high,90.0,120.0,5,FULL,30,30.0,44.05503090246604,-33.606476112476706,False
nav16_high,Nav1.6,high,90.0,150.0,1,FULL,34,34.0,44.00800193517936,-33.24462885682742,False
nav16_high,Nav1.6,high,90.0,150.0,2,FULL,29,29.0,44.26818722774155,-33.667666756524696,False
nav16_high,Nav1.6,high,90.0,150.0,3,FULL,32,32.0,43.93173220189849,-33.775690865161586,False
nav16_high,Nav1.6,high,90.0,150.0,4,FULL,33,33.0,44.04514063609093,-33.46278037744557,False
nav16_high,Nav1.6,high,90.0,150.0,5,FULL,30,30.0,43.99684649883664,-33.606476112476706,False
nav16_high,Nav1.6,high,90.0,180.0,1,FULL,37,37.0,44.00800193517936,-33.24462885682742,False
nav16_high,Nav1.6,high,90.0,180.0,2,FULL,32,32.0,44.26818722774155,-33.667666756524696,False
nav16_high,Nav1.6,high,90.0,180.0,3,FULL,35,35.0,43.93173220189849,-33.775690865161586,False
nav16_high,Nav1.6,high,90.0,180.0,4,FULL,38,38.0,44.04514063609093,-33.46278037744557,False
nav16_high,Nav1.6,high,90.0,180.0,5,FULL,35,35.0,43.99684649883664,-33.606476112476706,False
nav16_high,Nav1.6,high,90.0,210.0,1,FULL,43,43.0,43.97793852648746,-34.811487354733764,False
nav16_high,Nav1.6,high,90.0,210.0,2,FULL,36,36.0,43.942990747507075,-34.9408601465916,False
nav16_high,Nav1.6,high,90.0,210.0,3,FULL,43,43.0,44.72866272227697,-34.72082996413827,False
nav16_high,Nav1.6,high,90.0,210.0,4,FULL,40,40.0,44.28672266733602,-34.92639587090041,False
nav16_high,Nav1.6,high,90.0,210.0,5,FULL,42,42.0,43.80578484586226,-35.101620348034466,False
nav16_high,Nav1.6,high,90.0,240.0,1,FULL,59,59.0,44.235666559651655,-49.709166047385295,False
nav16_high,Nav1.6,high,90.0,240.0,2,FULL,59,59.0,44.1594166717572,-49.080385628695595,False
nav16_high,Nav1.6,high,90.0,240.0,3,FULL,64,64.0,44.61645198814295,-49.868893645461995,False
nav16_high,Nav1.6,high,90.0,240.0,4,FULL,62,62.0,43.86544622758706,-48.76275442775912,False
nav16_high,Nav1.6,high,90.0,240.0,5,FULL,63,63.0,43.731756415845766,-49.24701524942069,False
nav16_high,Nav1.6,high,90.0,270.0,1,FULL,67,67.0,44.07249736831269,-59.02075294656976,False
nav16_high,Nav1.6,high,90.0,270.0,2,FULL,63,63.0,44.01097978475368,-58.98089760365168,False
nav16_high,Nav1.6,high,90.0,270.0,3,FULL,67,67.0,44.45969513494154,-58.98053205339011,False
nav16_high,Nav1.6,high,90.0,270.0,4,FULL,67,67.0,44.65316826890748,-59.10404823989974,False
nav16_high,Nav1.6,high,90.0,270.0,5,FULL,67,67.0,43.890088804232484,-59.20051163278041,False
nav16_high,Nav1.6,high,90.0,300.0,1,FULL,65,65.0,44.12169293735019,-59.44987465497981,False
nav16_high,Nav1.6,high,90.0,300.0,2,FULL,64,64.0,44.03090617405604,-59.38936845700081,False
nav16_high,Nav1.6,high,90.0,300.0,3,FULL,63,63.0,43.44926717728336,-59.46005563796437,False
nav16_high,Nav1.6,high,90.0,300.0,4,FULL,65,65.0,43.66012302760696,-59.49680026752649,False
nav16_high,Nav1.6,high,90.0,300.0,5,FULL,68,68.0,43.570001440598936,-59.55013627223612,False
nav16_high,Nav1.6,high,90.0,330.0,1,FULL,64,64.0,43.447898683858575,-59.440288911934346,False
nav16_high,Nav1.6,high,90.0,330.0,2,FULL,65,65.0,44.169453265510185,-59.37542399785227,False
nav16_high,Nav1.6,high,90.0,330.0,3,FULL,61,61.0,44.1992827305549,-59.48569483482004,False
nav16_high,Nav1.6,high,90.0,330.0,4,FULL,63,63.0,43.93162657917982,-59.45483819581052,False
nav16_high,Nav1.6,high,90.0,330.0,5,FULL,64,64.0,43.768685764435176,-59.53122863629794,False
nap_low,NaP,low,0.3,0.0,1,FULL,26,26.0,44.10561908020702,-58.085601448310925,False
nap_low,NaP,low,0.3,0.0,2,FULL,23,23.0,43.10719360660805,-58.23361102824318,False
nap_low,NaP,low,0.3,0.0,3,FULL,26,26.0,43.14441961245569,-58.26104216763076,False
nap_low,NaP,low,0.3,0.0,4,FULL,25,25.0,43.89361192231169,-58.21643879565804,False
nap_low,NaP,low,0.3,0.0,5,FULL,26,26.0,43.8837476112261,-58.38057838708397,False
nap_low,NaP,low,0.3,30.0,1,FULL,21,21.0,44.396500397744546,-41.34915807086379,False
nap_low,NaP,low,0.3,30.0,2,FULL,18,18.0,44.23511634924256,-41.23776064937529,False
nap_low,NaP,low,0.3,30.0,3,FULL,17,17.0,43.40530427661821,-41.86029289175112,False
nap_low,NaP,low,0.3,30.0,4,FULL,19,19.0,44.276807915451215,-41.643192031714044,False
nap_low,NaP,low,0.3,30.0,5,FULL,20,20.0,43.35024783703479,-41.85371728395148,False
nap_low,NaP,low,0.3,60.0,1,FULL,16,16.0,43.45866549057132,-34.414344826243685,False
nap_low,NaP,low,0.3,60.0,2,FULL,13,13.0,43.31224940367478,-34.76935570923776,False
nap_low,NaP,low,0.3,60.0,3,FULL,15,15.0,44.38065980291985,-34.41729346936777,False
nap_low,NaP,low,0.3,60.0,4,FULL,16,16.0,43.82142454136266,-34.422359753342384,False
nap_low,NaP,low,0.3,60.0,5,FULL,15,15.0,43.57133192390033,-34.726326670276094,False
nap_low,NaP,low,0.3,90.0,1,FULL,15,15.0,43.3807401476871,-33.98024739437859,False
nap_low,NaP,low,0.3,90.0,2,FULL,13,13.0,43.242912604797255,-34.505923459371864,False
nap_low,NaP,low,0.3,90.0,3,FULL,13,13.0,43.25780734579764,-34.445795873857136,False
nap_low,NaP,low,0.3,90.0,4,FULL,13,13.0,43.96077432862111,-34.331611746150315,False
nap_low,NaP,low,0.3,90.0,5,FULL,11,11.0,43.36782117324703,-34.47644025340678,False
nap_low,NaP,low,0.3,120.0,1,FULL,12,12.0,43.3807401476871,-33.98024739437859,False
nap_low,NaP,low,0.3,120.0,2,FULL,12,12.0,43.242912604797255,-34.505923459371864,False
nap_low,NaP,low,0.3,120.0,3,FULL,13,13.0,43.25780734579764,-34.445795873857136,False
nap_low,NaP,low,0.3,120.0,4,FULL,11,11.0,43.96077432862111,-34.331611746150315,False
nap_low,NaP,low,0.3,120.0,5,FULL,9,9.0,43.36782117324703,-34.47644025340678,False
nap_low,NaP,low,0.3,150.0,1,FULL,11,11.0,43.3807401476871,-33.98024739437859,False
nap_low,NaP,low,0.3,150.0,2,FULL,13,13.0,43.242912604797255,-34.505923459371864,False
nap_low,NaP,low,0.3,150.0,3,FULL,14,14.0,43.25780734579764,-34.445795873857136,False
nap_low,NaP,low,0.3,150.0,4,FULL,13,13.0,43.96077432862111,-34.331611746150315,False
nap_low,NaP,low,0.3,150.0,5,FULL,10,10.0,43.36782117324703,-34.47644025340678,False
nap_low,NaP,low,0.3,180.0,1,FULL,14,14.0,43.3807401476871,-33.98024739437859,False
nap_low,NaP,low,0.3,180.0,2,FULL,12,12.0,43.242912604797255,-34.505923459371864,False
nap_low,NaP,low,0.3,180.0,3,FULL,15,15.0,43.25780734579764,-34.445795873857136,False
nap_low,NaP,low,0.3,180.0,4,FULL,14,14.0,43.96077432862111,-34.331611746150315,False
nap_low,NaP,low,0.3,180.0,5,FULL,11,11.0,43.36782117324703,-34.47644025340678,False
nap_low,NaP,low,0.3,210.0,1,FULL,17,17.0,44.38877630540574,-35.546563867909285,False
nap_low,NaP,low,0.3,210.0,2,FULL,11,11.0,43.481004399893855,-35.846598371358176,False
nap_low,NaP,low,0.3,210.0,3,FULL,17,17.0,44.248703816808806,-35.484503686360554,False
nap_low,NaP,low,0.3,210.0,4,FULL,15,15.0,44.26669522394802,-35.646152373208814,False
nap_low,NaP,low,0.3,210.0,5,FULL,16,16.0,44.16119914713231,-36.1215834110288,False
nap_low,NaP,low,0.3,240.0,1,FULL,27,27.0,44.05049057092048,-50.43131716412322,False
nap_low,NaP,low,0.3,240.0,2,FULL,24,24.0,43.27874197355978,-50.27698771526574,False
nap_low,NaP,low,0.3,240.0,3,FULL,28,28.0,44.06278105713811,-50.79669036892705,False
nap_low,NaP,low,0.3,240.0,4,FULL,29,29.0,43.490995285444185,-49.962121898003154,False
nap_low,NaP,low,0.3,240.0,5,FULL,26,26.0,43.51727903470284,-50.230762932930126,False
nap_low,NaP,low,0.3,270.0,1,FULL,26,26.0,42.82719013321763,-58.68734518755441,False
nap_low,NaP,low,0.3,270.0,2,FULL,25,25.0,43.61675564659218,-58.65272567477358,False
nap_low,NaP,low,0.3,270.0,3,FULL,28,28.0,43.89261279113805,-58.64852989578197,False
nap_low,NaP,low,0.3,270.0,4,FULL,28,28.0,42.69767535453072,-58.771655218580904,False
nap_low,NaP,low,0.3,270.0,5,FULL,29,29.0,42.92206200010297,-58.86832175807131,False
nap_low,NaP,low,0.3,300.0,1,FULL,27,27.0,43.31959715689739,-59.112464109396576,False
nap_low,NaP,low,0.3,300.0,2,FULL,27,27.0,43.300365901747504,-59.04921436780087,False
nap_low,NaP,low,0.3,300.0,3,FULL,24,24.0,42.24441853443327,-59.12029594637681,False
nap_low,NaP,low,0.3,300.0,4,FULL,26,26.0,42.437771823032776,-59.15882174168907,False
nap_low,NaP,low,0.3,300.0,5,FULL,28,28.0,43.666602364184804,-59.2124452429573,False
nap_low,NaP,low,0.3,330.0,1,FULL,27,27.0,43.28095548347404,-59.10339026288444,False
nap_low,NaP,low,0.3,330.0,2,FULL,29,29.0,43.52486562378892,-59.03565558308701,False
nap_low,NaP,low,0.3,330.0,3,FULL,27,27.0,43.0365476198035,-59.14515650187235,False
