gnmda_ns,angle_deg,trial_index,spike_time_s
0.250000,90,3007,0.133162
0.250000,90,3007,0.147888
0.250000,90,3007,0.161469
0.250000,90,3007,0.175111
0.250000,90,3007,0.189352
0.250000,90,3007,0.204547
0.250000,90,3007,0.221169
0.250000,90,3007,0.239855
0.250000,90,3007,0.261889
0.250000,90,3007,0.295883
0.250000,90,3008,0.103231
0.250000,90,3008,0.133162
0.250000,90,3008,0.147888
0.250000,90,3008,0.161469
0.250000,90,3008,0.175111
0.250000,90,3008,0.189352
0.250000,90,3008,0.204547
0.250000,90,3008,0.221169
0.250000,90,3008,0.239855
0.250000,90,3008,0.261889
0.250000,90,3008,0.295883
0.250000,90,3009,0.103231
0.250000,90,3009,0.133162
0.250000,90,3009,0.147888
0.250000,90,3009,0.161469
0.250000,90,3009,0.175111
0.250000,90,3009,0.189352
0.250000,90,3009,0.204547
0.250000,90,3009,0.221169
0.250000,90,3009,0.239855
0.250000,90,3009,0.261889
0.250000,90,3009,0.295883
0.250000,90,3010,0.103231
0.250000,90,3010,0.133162
0.250000,90,3010,0.147888
0.250000,90,3010,0.161469
0.250000,90,3010,0.175111
0.250000,90,3010,0.189352
0.250000,90,3010,0.204547
0.250000,90,3010,0.221169
0.250000,90,3010,0.239855
0.250000,90,3010,0.261889
0.250000,90,3010,0.295883
0.250000,120,4001,0.138454
0.250000,120,4001,0.153227
0.250000,120,4001,0.167145
0.250000,120,4001,0.181283
0.250000,120,4001,0.196151
0.250000,120,4001,0.212183
0.250000,120,4001,0.229955
0.250000,120,4001,0.250405
0.250000,120,4001,0.276274
0.250000,120,4002,0.138454
0.250000,120,4002,0.153227
0.250000,120,4002,0.167145
0.250000,120,4002,0.181283
0.250000,120,4002,0.196151
0.250000,120,4002,0.212183
0.250000,120,4002,0.229955
0.250000,120,4002,0.250405
0.250000,120,4002,0.276274
0.250000,120,4003,0.138454
0.250000,120,4003,0.153227
0.250000,120,4003,0.167145
0.250000,120,4003,0.181283
0.250000,120,4003,0.196151
0.250000,120,4003,0.212183
0.250000,120,4003,0.229955
0.250000,120,4003,0.250405
0.250000,120,4003,0.276274
0.250000,120,4004,0.138454
0.250000,120,4004,0.153227
0.250000,120,4004,0.167145
0.250000,120,4004,0.181283
0.250000,120,4004,0.196151
0.250000,120,4004,0.212183
0.250000,120,4004,0.229955
0.250000,120,4004,0.250405
0.250000,120,4004,0.276274
0.250000,120,4005,0.138454
0.250000,120,4005,0.153227
0.250000,120,4005,0.167145
0.250000,120,4005,0.181283
0.250000,120,4005,0.196151
0.250000,120,4005,0.212183
0.250000,120,4005,0.229955
0.250000,120,4005,0.250405
0.250000,120,4005,0.276274
0.250000,120,4006,0.138454
0.250000,120,4006,0.153227
0.250000,120,4006,0.167145
0.250000,120,4006,0.181283
0.250000,120,4006,0.196151
0.250000,120,4006,0.212183
0.250000,120,4006,0.229955
0.250000,120,4006,0.250405
0.250000,120,4006,0.276274
0.250000,120,4007,0.138454
0.250000,120,4007,0.153227
0.250000,120,4007,0.167145
0.250000,120,4007,0.181283
0.250000,120,4007,0.196151
0.250000,120,4007,0.212183
0.250000,120,4007,0.229955
0.250000,120,4007,0.250405
0.250000,120,4007,0.276274
0.250000,120,4008,0.138454
0.250000,120,4008,0.153227
0.250000,120,4008,0.167145
0.250000,120,4008,0.181283
0.250000,120,4008,0.196151
0.250000,120,4008,0.212183
0.250000,120,4008,0.229955
0.250000,120,4008,0.250405
0.250000,120,4008,0.276274
0.250000,120,4009,0.138454
0.250000,120,4009,0.153227
0.250000,120,4009,0.167145
0.250000,120,4009,0.181283
0.250000,120,4009,0.196151
0.250000,120,4009,0.212183
0.250000,120,4009,0.229955
0.250000,120,4009,0.250405
0.250000,120,4009,0.276274
0.250000,120,4010,0.138454
0.250000,120,4010,0.153227
0.250000,120,4010,0.167145
0.250000,120,4010,0.181283
0.250000,120,4010,0.196151
0.250000,120,4010,0.212183
0.250000,120,4010,0.229955
0.250000,120,4010,0.250405
0.250000,120,4010,0.276274
0.250000,150,5001,0.136685
0.250000,150,5001,0.152007
0.250000,150,5001,0.166132
0.250000,150,5001,0.180413
0.250000,150,5001,0.195422
0.250000,150,5001,0.211629
0.250000,150,5001,0.229641
0.250000,150,5001,0.250410
0.250000,150,5001,0.277195
0.250000,150,5002,0.136685
0.250000,150,5002,0.152007
0.250000,150,5002,0.166132
0.250000,150,5002,0.180413
0.250000,150,5002,0.195422
0.250000,150,5002,0.211629
0.250000,150,5002,0.229641
0.250000,150,5002,0.250410
0.250000,150,5002,0.277195
0.250000,150,5003,0.136685
0.250000,150,5003,0.152007
0.250000,150,5003,0.166132
0.250000,150,5003,0.180413
0.250000,150,5003,0.195422
0.250000,150,5003,0.211629
0.250000,150,5003,0.229641
0.250000,150,5003,0.250410
0.250000,150,5003,0.277195
0.250000,150,5004,0.136685
0.250000,150,5004,0.152007
0.250000,150,5004,0.166132
0.250000,150,5004,0.180413
0.250000,150,5004,0.195422
0.250000,150,5004,0.211629
0.250000,150,5004,0.229641
0.250000,150,5004,0.250410
0.250000,150,5004,0.277195
0.250000,150,5005,0.136685
0.250000,150,5005,0.152007
0.250000,150,5005,0.166132
0.250000,150,5005,0.180413
0.250000,150,5005,0.195422
0.250000,150,5005,0.211629
0.250000,150,5005,0.229641
0.250000,150,5005,0.250410
0.250000,150,5005,0.277195
0.250000,150,5006,0.136685
0.250000,150,5006,0.152007
0.250000,150,5006,0.166132
0.250000,150,5006,0.180413
0.250000,150,5006,0.195422
0.250000,150,5006,0.211629
0.250000,150,5006,0.229641
0.250000,150,5006,0.250410
0.250000,150,5006,0.277195
0.250000,150,5007,0.136685
0.250000,150,5007,0.152007
0.250000,150,5007,0.166132
0.250000,150,5007,0.180413
0.250000,150,5007,0.195422
0.250000,150,5007,0.211629
0.250000,150,5007,0.229641
0.250000,150,5007,0.250410
0.250000,150,5007,0.277195
0.250000,150,5008,0.136685
0.250000,150,5008,0.152007
0.250000,150,5008,0.166132
0.250000,150,5008,0.180413
0.250000,150,5008,0.195422
0.250000,150,5008,0.211629
0.250000,150,5008,0.229641
0.250000,150,5008,0.250410
0.250000,150,5008,0.277195
0.250000,150,5009,0.136685
0.250000,150,5009,0.152007
0.250000,150,5009,0.166132
0.250000,150,5009,0.180413
0.250000,150,5009,0.195422
0.250000,150,5009,0.211629
0.250000,150,5009,0.229641
0.250000,150,5009,0.250410
0.250000,150,5009,0.277195
0.250000,150,5010,0.136685
0.250000,150,5010,0.152007
0.250000,150,5010,0.166132
0.250000,150,5010,0.180413
0.250000,150,5010,0.195422
0.250000,150,5010,0.211629
0.250000,150,5010,0.229641
0.250000,150,5010,0.250410
0.250000,150,5010,0.277195
0.250000,180,6001,0.135879
0.250000,180,6001,0.151269
0.250000,180,6001,0.165453
0.250000,180,6001,0.179802
0.250000,180,6001,0.194857
0.250000,180,6001,0.211140
0.250000,180,6001,0.229224
0.250000,180,6001,0.250148
0.250000,180,6001,0.277328
0.250000,180,6002,0.135879
0.250000,180,6002,0.151269
0.250000,180,6002,0.165453
0.250000,180,6002,0.179802
0.250000,180,6002,0.194857
0.250000,180,6002,0.211140
0.250000,180,6002,0.229224
0.250000,180,6002,0.250148
0.250000,180,6002,0.277328
0.250000,180,6003,0.135879
0.250000,180,6003,0.151269
0.250000,180,6003,0.165453
0.250000,180,6003,0.179802
0.250000,180,6003,0.194857
0.250000,180,6003,0.211140
0.250000,180,6003,0.229224
0.250000,180,6003,0.250148
0.250000,180,6003,0.277328
0.250000,180,6004,0.135879
0.250000,180,6004,0.151269
0.250000,180,6004,0.165453
0.250000,180,6004,0.179802
0.250000,180,6004,0.194857
0.250000,180,6004,0.211140
0.250000,180,6004,0.229224
0.250000,180,6004,0.250148
0.250000,180,6004,0.277328
0.250000,180,6005,0.135879
0.250000,180,6005,0.151269
0.250000,180,6005,0.165453
0.250000,180,6005,0.179802
0.250000,180,6005,0.194857
0.250000,180,6005,0.211140
0.250000,180,6005,0.229224
0.250000,180,6005,0.250148
0.250000,180,6005,0.277328
0.250000,180,6006,0.135879
0.250000,180,6006,0.151269
0.250000,180,6006,0.165453
0.250000,180,6006,0.179802
0.250000,180,6006,0.194857
0.250000,180,6006,0.211140
0.250000,180,6006,0.229224
0.250000,180,6006,0.250148
0.250000,180,6006,0.277328
0.250000,180,6007,0.135879
0.250000,180,6007,0.151269
0.250000,180,6007,0.165453
0.250000,180,6007,0.179802
0.250000,180,6007,0.194857
0.250000,180,6007,0.211140
0.250000,180,6007,0.229224
0.250000,180,6007,0.250148
0.250000,180,6007,0.277328
0.250000,180,6008,0.135879
0.250000,180,6008,0.151269
0.250000,180,6008,0.165453
0.250000,180,6008,0.179802
0.250000,180,6008,0.194857
0.250000,180,6008,0.211140
0.250000,180,6008,0.229224
0.250000,180,6008,0.250148
0.250000,180,6008,0.277328
0.250000,180,6009,0.135879
0.250000,180,6009,0.151269
0.250000,180,6009,0.165453
0.250000,180,6009,0.179802
0.250000,180,6009,0.194857
0.250000,180,6009,0.211140
0.250000,180,6009,0.229224
0.250000,180,6009,0.250148
0.250000,180,6009,0.277328
0.250000,180,6010,0.135879
0.250000,180,6010,0.151269
0.250000,180,6010,0.165453
0.250000,180,6010,0.179802
0.250000,180,6010,0.194857
0.250000,180,6010,0.211140
0.250000,180,6010,0.229224
0.250000,180,6010,0.250148
0.250000,180,6010,0.277328
0.250000,210,7001,0.136042
0.250000,210,7001,0.151337
0.250000,210,7001,0.165473
0.250000,210,7001,0.179739
0.250000,210,7001,0.194708
0.250000,210,7001,0.210860
0.250000,210,7001,0.228782
0.250000,210,7001,0.249457
0.250000,210,7001,0.275961
0.250000,210,7002,0.136042
0.250000,210,7002,0.151337
0.250000,210,7002,0.165473
0.250000,210,7002,0.179739
0.250000,210,7002,0.194708
0.250000,210,7002,0.210860
0.250000,210,7002,0.228782
0.250000,210,7002,0.249457
0.250000,210,7002,0.275961
0.250000,210,7003,0.136042
0.250000,210,7003,0.151337
0.250000,210,7003,0.165473
0.250000,210,7003,0.179739
0.250000,210,7003,0.194708
0.250000,210,7003,0.210860
0.250000,210,7003,0.228782
0.250000,210,7003,0.249457
0.250000,210,7003,0.275961
0.250000,210,7004,0.136042
0.250000,210,7004,0.151337
0.250000,210,7004,0.165473
0.250000,210,7004,0.179739
0.250000,210,7004,0.194708
0.250000,210,7004,0.210860
0.250000,210,7004,0.228782
0.250000,210,7004,0.249457
0.250000,210,7004,0.275961
0.250000,210,7005,0.136042
0.250000,210,7005,0.151337
0.250000,210,7005,0.165473
0.250000,210,7005,0.179739
0.250000,210,7005,0.194708
0.250000,210,7005,0.210860
0.250000,210,7005,0.228782
0.250000,210,7005,0.249457
0.250000,210,7005,0.275961
0.250000,210,7006,0.136042
0.250000,210,7006,0.151337
0.250000,210,7006,0.165473
0.250000,210,7006,0.179739
0.250000,210,7006,0.194708
0.250000,210,7006,0.210860
0.250000,210,7006,0.228782
0.250000,210,7006,0.249457
0.250000,210,7006,0.275961
0.250000,210,7007,0.136042
0.250000,210,7007,0.151337
0.250000,210,7007,0.165473
0.250000,210,7007,0.179739
0.250000,210,7007,0.194708
0.250000,210,7007,0.210860
0.250000,210,7007,0.228782
0.250000,210,7007,0.249457
0.250000,210,7007,0.275961
0.250000,210,7008,0.136042
0.250000,210,7008,0.151337
0.250000,210,7008,0.165473
0.250000,210,7008,0.179739
0.250000,210,7008,0.194708
0.250000,210,7008,0.210860
0.250000,210,7008,0.228782
0.250000,210,7008,0.249457
0.250000,210,7008,0.275961
0.250000,210,7009,0.136042
0.250000,210,7009,0.151337
0.250000,210,7009,0.165473
0.250000,210,7009,0.179739
0.250000,210,7009,0.194708
0.250000,210,7009,0.210860
0.250000,210,7009,0.228782
0.250000,210,7009,0.249457
0.250000,210,7009,0.275961
0.250000,210,7010,0.136042
0.250000,210,7010,0.151337
0.250000,210,7010,0.165473
0.250000,210,7010,0.179739
0.250000,210,7010,0.194708
0.250000,210,7010,0.210860
0.250000,210,7010,0.228782
0.250000,210,7010,0.249457
0.250000,210,7010,0.275961
0.250000,240,8001,0.134795
0.250000,240,8001,0.149812
0.250000,240,8001,0.163719
0.250000,240,8001,0.177769
0.250000,240,8001,0.192433
0.250000,240,8001,0.208226
0.250000,240,8001,0.225610
0.250000,240,8001,0.245454
0.250000,240,8001,0.269826
0.250000,240,8002,0.134795
0.250000,240,8002,0.149812
0.250000,240,8002,0.163719
0.250000,240,8002,0.177769
0.250000,240,8002,0.192433
0.250000,240,8002,0.208226
0.250000,240,8002,0.225610
0.250000,240,8002,0.245454
0.250000,240,8002,0.269826
0.250000,240,8003,0.134795
0.250000,240,8003,0.149812
0.250000,240,8003,0.163719
0.250000,240,8003,0.177769
0.250000,240,8003,0.192433
0.250000,240,8003,0.208226
0.250000,240,8003,0.225610
0.250000,240,8003,0.245454
0.250000,240,8003,0.269826
0.250000,240,8004,0.134795
0.250000,240,8004,0.149812
0.250000,240,8004,0.163719
0.250000,240,8004,0.177769
0.250000,240,8004,0.192433
0.250000,240,8004,0.208226
0.250000,240,8004,0.225610
0.250000,240,8004,0.245454
0.250000,240,8004,0.269826
0.250000,240,8005,0.134795
0.250000,240,8005,0.149812
0.250000,240,8005,0.163719
0.250000,240,8005,0.177769
0.250000,240,8005,0.192433
0.250000,240,8005,0.208226
0.250000,240,8005,0.225610
0.250000,240,8005,0.245454
0.250000,240,8005,0.269826
0.250000,240,8006,0.134795
0.250000,240,8006,0.149812
0.250000,240,8006,0.163719
0.250000,240,8006,0.177769
0.250000,240,8006,0.192433
0.250000,240,8006,0.208226
0.250000,240,8006,0.225610
0.250000,240,8006,0.245454
0.250000,240,8006,0.269826
0.250000,240,8007,0.134795
0.250000,240,8007,0.149812
0.250000,240,8007,0.163719
0.250000,240,8007,0.177769
0.250000,240,8007,0.192433
0.250000,240,8007,0.208226
0.250000,240,8007,0.225610
0.250000,240,8007,0.245454
0.250000,240,8007,0.269826
0.250000,240,8008,0.134795
0.250000,240,8008,0.149812
0.250000,240,8008,0.163719
0.250000,240,8008,0.177769
0.250000,240,8008,0.192433
