gnmda_ns,angle_deg,trial_index,spike_time_s
0.000000,330,11001,0.102419
0.000000,330,11002,0.102419
0.000000,330,11003,0.102419
0.000000,330,11004,0.102419
0.000000,330,11005,0.102419
0.000000,330,11006,0.102419
0.000000,330,11007,0.102419
0.000000,330,11008,0.102419
0.000000,330,11009,0.102419
0.000000,330,11010,0.102419
0.250000,0,1,0.102202
0.250000,0,1,0.113867
0.250000,0,1,0.156839
0.250000,0,1,0.168845
0.250000,0,1,0.181845
0.250000,0,1,0.195890
0.250000,0,1,0.211286
0.250000,0,1,0.228422
0.250000,0,1,0.248026
0.250000,0,1,0.272072
0.250000,0,2,0.102202
0.250000,0,2,0.113867
0.250000,0,2,0.156839
0.250000,0,2,0.168845
0.250000,0,2,0.181845
0.250000,0,2,0.195890
0.250000,0,2,0.211286
0.250000,0,2,0.228422
0.250000,0,2,0.248026
0.250000,0,2,0.272072
0.250000,0,3,0.102202
0.250000,0,3,0.113867
0.250000,0,3,0.156839
0.250000,0,3,0.168845
0.250000,0,3,0.181845
0.250000,0,3,0.195890
0.250000,0,3,0.211286
0.250000,0,3,0.228422
0.250000,0,3,0.248026
0.250000,0,3,0.272072
0.250000,0,4,0.102202
0.250000,0,4,0.113867
0.250000,0,4,0.156839
0.250000,0,4,0.168845
0.250000,0,4,0.181845
0.250000,0,4,0.195890
0.250000,0,4,0.211286
0.250000,0,4,0.228422
0.250000,0,4,0.248026
0.250000,0,4,0.272072
0.250000,0,5,0.102202
0.250000,0,5,0.113867
0.250000,0,5,0.156839
0.250000,0,5,0.168845
0.250000,0,5,0.181845
0.250000,0,5,0.195890
0.250000,0,5,0.211286
0.250000,0,5,0.228422
0.250000,0,5,0.248026
0.250000,0,5,0.272072
0.250000,0,6,0.102202
0.250000,0,6,0.113867
0.250000,0,6,0.156839
0.250000,0,6,0.168845
0.250000,0,6,0.181845
0.250000,0,6,0.195890
0.250000,0,6,0.211286
0.250000,0,6,0.228422
0.250000,0,6,0.248026
0.250000,0,6,0.272072
0.250000,0,7,0.102202
0.250000,0,7,0.113867
0.250000,0,7,0.156839
0.250000,0,7,0.168845
0.250000,0,7,0.181845
0.250000,0,7,0.195890
0.250000,0,7,0.211286
0.250000,0,7,0.228422
0.250000,0,7,0.248026
0.250000,0,7,0.272072
0.250000,0,8,0.102202
0.250000,0,8,0.113867
0.250000,0,8,0.156839
0.250000,0,8,0.168845
0.250000,0,8,0.181845
0.250000,0,8,0.195890
0.250000,0,8,0.211286
0.250000,0,8,0.228422
0.250000,0,8,0.248026
0.250000,0,8,0.272072
0.250000,0,9,0.102202
0.250000,0,9,0.113867
0.250000,0,9,0.156839
0.250000,0,9,0.168845
0.250000,0,9,0.181845
0.250000,0,9,0.195890
0.250000,0,9,0.211286
0.250000,0,9,0.228422
0.250000,0,9,0.248026
0.250000,0,9,0.272072
0.250000,0,10,0.102202
0.250000,0,10,0.113867
0.250000,0,10,0.156839
0.250000,0,10,0.168845
0.250000,0,10,0.181845
0.250000,0,10,0.195890
0.250000,0,10,0.211286
0.250000,0,10,0.228422
0.250000,0,10,0.248026
0.250000,0,10,0.272072
0.250000,30,1001,0.102348
0.250000,30,1001,0.113936
0.250000,30,1001,0.156832
0.250000,30,1001,0.168773
0.250000,30,1001,0.181693
0.250000,30,1001,0.195664
0.250000,30,1001,0.210925
0.250000,30,1001,0.227911
0.250000,30,1001,0.247279
0.250000,30,1001,0.270866
0.250000,30,1002,0.102348
0.250000,30,1002,0.113936
0.250000,30,1002,0.156832
0.250000,30,1002,0.168773
0.250000,30,1002,0.181693
0.250000,30,1002,0.195664
0.250000,30,1002,0.210925
0.250000,30,1002,0.227911
0.250000,30,1002,0.247279
0.250000,30,1002,0.270866
0.250000,30,1003,0.102348
0.250000,30,1003,0.113936
0.250000,30,1003,0.156832
0.250000,30,1003,0.168773
0.250000,30,1003,0.181693
0.250000,30,1003,0.195664
0.250000,30,1003,0.210925
0.250000,30,1003,0.227911
0.250000,30,1003,0.247279
0.250000,30,1003,0.270866
0.250000,30,1004,0.102348
0.250000,30,1004,0.113936
0.250000,30,1004,0.156832
0.250000,30,1004,0.168773
0.250000,30,1004,0.181693
0.250000,30,1004,0.195664
0.250000,30,1004,0.210925
0.250000,30,1004,0.227911
0.250000,30,1004,0.247279
0.250000,30,1004,0.270866
0.250000,30,1005,0.102348
0.250000,30,1005,0.113936
0.250000,30,1005,0.156832
0.250000,30,1005,0.168773
0.250000,30,1005,0.181693
0.250000,30,1005,0.195664
0.250000,30,1005,0.210925
0.250000,30,1005,0.227911
0.250000,30,1005,0.247279
0.250000,30,1005,0.270866
0.250000,30,1006,0.102348
0.250000,30,1006,0.113936
0.250000,30,1006,0.156832
0.250000,30,1006,0.168773
0.250000,30,1006,0.181693
0.250000,30,1006,0.195664
0.250000,30,1006,0.210925
0.250000,30,1006,0.227911
0.250000,30,1006,0.247279
0.250000,30,1006,0.270866
0.250000,30,1007,0.102348
0.250000,30,1007,0.113936
0.250000,30,1007,0.156832
0.250000,30,1007,0.168773
0.250000,30,1007,0.181693
0.250000,30,1007,0.195664
0.250000,30,1007,0.210925
0.250000,30,1007,0.227911
0.250000,30,1007,0.247279
0.250000,30,1007,0.270866
0.250000,30,1008,0.102348
0.250000,30,1008,0.113936
0.250000,30,1008,0.156832
0.250000,30,1008,0.168773
0.250000,30,1008,0.181693
0.250000,30,1008,0.195664
0.250000,30,1008,0.210925
0.250000,30,1008,0.227911
0.250000,30,1008,0.247279
0.250000,30,1008,0.270866
0.250000,30,1009,0.102348
0.250000,30,1009,0.113936
0.250000,30,1009,0.156832
0.250000,30,1009,0.168773
0.250000,30,1009,0.181693
0.250000,30,1009,0.195664
0.250000,30,1009,0.210925
0.250000,30,1009,0.227911
0.250000,30,1009,0.247279
0.250000,30,1009,0.270866
0.250000,30,1010,0.102348
0.250000,30,1010,0.113936
0.250000,30,1010,0.156832
0.250000,30,1010,0.168773
0.250000,30,1010,0.181693
0.250000,30,1010,0.195664
0.250000,30,1010,0.210925
0.250000,30,1010,0.227911
0.250000,30,1010,0.247279
0.250000,30,1010,0.270866
0.250000,60,2001,0.102225
0.250000,60,2001,0.114136
0.250000,60,2001,0.157030
0.250000,60,2001,0.168955
0.250000,60,2001,0.181839
0.250000,60,2001,0.195821
0.250000,60,2001,0.211128
0.250000,60,2001,0.228114
0.250000,60,2001,0.247494
0.250000,60,2001,0.271107
0.250000,60,2002,0.102225
0.250000,60,2002,0.114136
0.250000,60,2002,0.157030
0.250000,60,2002,0.168955
0.250000,60,2002,0.181839
0.250000,60,2002,0.195821
0.250000,60,2002,0.211128
0.250000,60,2002,0.228114
0.250000,60,2002,0.247494
0.250000,60,2002,0.271107
0.250000,60,2003,0.102225
0.250000,60,2003,0.114136
0.250000,60,2003,0.157030
0.250000,60,2003,0.168955
0.250000,60,2003,0.181839
0.250000,60,2003,0.195821
0.250000,60,2003,0.211128
0.250000,60,2003,0.228114
0.250000,60,2003,0.247494
0.250000,60,2003,0.271107
0.250000,60,2004,0.102225
0.250000,60,2004,0.114136
0.250000,60,2004,0.157030
0.250000,60,2004,0.168955
0.250000,60,2004,0.181839
0.250000,60,2004,0.195821
0.250000,60,2004,0.211128
0.250000,60,2004,0.228114
0.250000,60,2004,0.247494
0.250000,60,2004,0.271107
0.250000,60,2005,0.102225
0.250000,60,2005,0.114136
0.250000,60,2005,0.157030
0.250000,60,2005,0.168955
0.250000,60,2005,0.181839
0.250000,60,2005,0.195821
0.250000,60,2005,0.211128
0.250000,60,2005,0.228114
0.250000,60,2005,0.247494
0.250000,60,2005,0.271107
0.250000,60,2006,0.102225
0.250000,60,2006,0.114136
0.250000,60,2006,0.157030
0.250000,60,2006,0.168955
0.250000,60,2006,0.181839
0.250000,60,2006,0.195821
0.250000,60,2006,0.211128
0.250000,60,2006,0.228114
0.250000,60,2006,0.247494
0.250000,60,2006,0.271107
0.250000,60,2007,0.102225
0.250000,60,2007,0.114136
0.250000,60,2007,0.157030
0.250000,60,2007,0.168955
0.250000,60,2007,0.181839
0.250000,60,2007,0.195821
0.250000,60,2007,0.211128
0.250000,60,2007,0.228114
0.250000,60,2007,0.247494
0.250000,60,2007,0.271107
0.250000,60,2008,0.102225
0.250000,60,2008,0.114136
0.250000,60,2008,0.157030
0.250000,60,2008,0.168955
0.250000,60,2008,0.181839
0.250000,60,2008,0.195821
0.250000,60,2008,0.211128
0.250000,60,2008,0.228114
0.250000,60,2008,0.247494
0.250000,60,2008,0.271107
0.250000,60,2009,0.102225
0.250000,60,2009,0.114136
0.250000,60,2009,0.157030
0.250000,60,2009,0.168955
0.250000,60,2009,0.181839
0.250000,60,2009,0.195821
0.250000,60,2009,0.211128
0.250000,60,2009,0.228114
0.250000,60,2009,0.247494
0.250000,60,2009,0.271107
0.250000,60,2010,0.102225
0.250000,60,2010,0.114136
0.250000,60,2010,0.157030
0.250000,60,2010,0.168955
0.250000,60,2010,0.181839
0.250000,60,2010,0.195821
0.250000,60,2010,0.211128
0.250000,60,2010,0.228114
0.250000,60,2010,0.247494
0.250000,60,2010,0.271107
0.250000,90,3001,0.101957
0.250000,90,3001,0.113725
0.250000,90,3001,0.156891
0.250000,90,3001,0.168896
0.250000,90,3001,0.181904
0.250000,90,3001,0.195988
0.250000,90,3001,0.211404
0.250000,90,3001,0.228552
0.250000,90,3001,0.248226
0.250000,90,3001,0.272469
0.250000,90,3002,0.101957
0.250000,90,3002,0.113725
0.250000,90,3002,0.156891
0.250000,90,3002,0.168896
0.250000,90,3002,0.181904
0.250000,90,3002,0.195988
0.250000,90,3002,0.211404
0.250000,90,3002,0.228552
0.250000,90,3002,0.248226
0.250000,90,3002,0.272469
0.250000,90,3003,0.101957
0.250000,90,3003,0.113725
0.250000,90,3003,0.156891
0.250000,90,3003,0.168896
0.250000,90,3003,0.181904
0.250000,90,3003,0.195988
0.250000,90,3003,0.211404
0.250000,90,3003,0.228552
0.250000,90,3003,0.248226
0.250000,90,3003,0.272469
0.250000,90,3004,0.101957
0.250000,90,3004,0.113725
0.250000,90,3004,0.156891
0.250000,90,3004,0.168896
0.250000,90,3004,0.181904
0.250000,90,3004,0.195988
0.250000,90,3004,0.211404
0.250000,90,3004,0.228552
0.250000,90,3004,0.248226
0.250000,90,3004,0.272469
0.250000,90,3005,0.101957
0.250000,90,3005,0.113725
0.250000,90,3005,0.156891
0.250000,90,3005,0.168896
0.250000,90,3005,0.181904
0.250000,90,3005,0.195988
0.250000,90,3005,0.211404
0.250000,90,3005,0.228552
0.250000,90,3005,0.248226
0.250000,90,3005,0.272469
0.250000,90,3006,0.101957
0.250000,90,3006,0.113725
0.250000,90,3006,0.156891
0.250000,90,3006,0.168896
0.250000,90,3006,0.181904
0.250000,90,3006,0.195988
0.250000,90,3006,0.211404
0.250000,90,3006,0.228552
0.250000,90,3006,0.248226
0.250000,90,3006,0.272469
0.250000,90,3007,0.101957
0.250000,90,3007,0.113725
0.250000,90,3007,0.156891
0.250000,90,3007,0.168896
0.250000,90,3007,0.181904
0.250000,90,3007,0.195988
0.250000,90,3007,0.211404
0.250000,90,3007,0.228552
0.250000,90,3007,0.248226
0.250000,90,3007,0.272469
0.250000,90,3008,0.101957
0.250000,90,3008,0.113725
0.250000,90,3008,0.156891
0.250000,90,3008,0.168896
0.250000,90,3008,0.181904
0.250000,90,3008,0.195988
0.250000,90,3008,0.211404
0.250000,90,3008,0.228552
0.250000,90,3008,0.248226
0.250000,90,3008,0.272469
0.250000,90,3009,0.101957
0.250000,90,3009,0.113725
0.250000,90,3009,0.156891
0.250000,90,3009,0.168896
0.250000,90,3009,0.181904
0.250000,90,3009,0.195988
0.250000,90,3009,0.211404
0.250000,90,3009,0.228552
0.250000,90,3009,0.248226
0.250000,90,3009,0.272469
0.250000,90,3010,0.101957
0.250000,90,3010,0.113725
0.250000,90,3010,0.156891
0.250000,90,3010,0.168896
0.250000,90,3010,0.181904
0.250000,90,3010,0.195988
0.250000,90,3010,0.211404
0.250000,90,3010,0.228552
0.250000,90,3010,0.248226
0.250000,90,3010,0.272469
0.250000,120,4001,0.101797
0.250000,120,4001,0.113632
0.250000,120,4001,0.157141
0.250000,120,4001,0.169384
0.250000,120,4001,0.182558
0.250000,120,4001,0.196904
0.250000,120,4001,0.212606
0.250000,120,4001,0.230194
0.250000,120,4001,0.250491
0.250000,120,4001,0.276270
0.250000,120,4002,0.101797
0.250000,120,4002,0.113632
0.250000,120,4002,0.157141
0.250000,120,4002,0.169384
0.250000,120,4002,0.182558
0.250000,120,4002,0.196904
0.250000,120,4002,0.212606
0.250000,120,4002,0.230194
0.250000,120,4002,0.250491
0.250000,120,4002,0.276270
0.250000,120,4003,0.101797
0.250000,120,4003,0.113632
0.250000,120,4003,0.157141
0.250000,120,4003,0.169384
0.250000,120,4003,0.182558
0.250000,120,4003,0.196904
0.250000,120,4003,0.212606
0.250000,120,4003,0.230194
0.250000,120,4003,0.250491
0.250000,120,4003,0.276270
0.250000,120,4004,0.101797
0.250000,120,4004,0.113632
0.250000,120,4004,0.157141
0.250000,120,4004,0.169384
0.250000,120,4004,0.182558
0.250000,120,4004,0.196904
0.250000,120,4004,0.212606
0.250000,120,4004,0.230194
0.250000,120,4004,0.250491
0.250000,120,4004,0.276270
0.250000,120,4005,0.101797
0.250000,120,4005,0.113632
0.250000,120,4005,0.157141
0.250000,120,4005,0.169384
0.250000,120,4005,0.182558
0.250000,120,4005,0.196904
0.250000,120,4005,0.212606
0.250000,120,4005,0.230194
0.250000,120,4005,0.250491
0.250000,120,4005,0.276270
0.250000,120,4006,0.101797
0.250000,120,4006,0.113632
0.250000,120,4006,0.157141
0.250000,120,4006,0.169384
0.250000,120,4006,0.182558
0.250000,120,4006,0.196904
0.250000,120,4006,0.212606
0.250000,120,4006,0.230194
0.250000,120,4006,0.250491
0.250000,120,4006,0.276270
0.250000,120,4007,0.101797
0.250000,120,4007,0.113632
0.250000,120,4007,0.157141
0.250000,120,4007,0.169384
0.250000,120,4007,0.182558
0.250000,120,4007,0.196904
0.250000,120,4007,0.212606
0.250000,120,4007,0.230194
0.250000,120,4007,0.250491
0.250000,120,4007,0.276270
0.250000,120,4008,0.101797
0.250000,120,4008,0.113632
0.250000,120,4008,0.157141
0.250000,120,4008,0.169384
0.250000,120,4008,0.182558
0.250000,120,4008,0.196904
0.250000,120,4008,0.212606
0.250000,120,4008,0.230194
0.250000,120,4008,0.250491
0.250000,120,4008,0.276270
0.250000,120,4009,0.101797
0.250000,120,4009,0.113632
0.250000,120,4009,0.157141
0.250000,120,4009,0.169384
0.250000,120,4009,0.182558
0.250000,120,4009,0.196904
0.250000,120,4009,0.212606
0.250000,120,4009,0.230194
0.250000,120,4009,0.250491
0.250000,120,4009,0.276270
0.250000,120,4010,0.101797
0.250000,120,4010,0.113632
0.250000,120,4010,0.157141
0.250000,120,4010,0.169384
0.250000,120,4010,0.182558
0.250000,120,4010,0.196904
0.250000,120,4010,0.212606
0.250000,120,4010,0.230194
0.250000,120,4010,0.250491
0.250000,120,4010,0.276270
0.250000,150,5001,0.101732
0.250000,150,5001,0.113351
0.250000,150,5001,0.156372
0.250000,150,5001,0.168703
0.250000,150,5001,0.182018
0.250000,150,5001,0.196469
0.250000,150,5001,0.212388
0.250000,150,5001,0.230185
0.250000,150,5001,0.250895
0.250000,150,5001,0.277789
0.250000,150,5002,0.101732
0.250000,150,5002,0.113351
0.250000,150,5002,0.156372
0.250000,150,5002,0.168703
0.250000,150,5002,0.182018
0.250000,150,5002,0.196469
0.250000,150,5002,0.212388
0.250000,150,5002,0.230185
0.250000,150,5002,0.250895
0.250000,150,5002,0.277789
0.250000,150,5003,0.101732
0.250000,150,5003,0.113351
0.250000,150,5003,0.156372
0.250000,150,5003,0.168703
0.250000,150,5003,0.182018
0.250000,150,5003,0.196469
0.250000,150,5003,0.212388
0.250000,150,5003,0.230185
0.250000,150,5003,0.250895
0.250000,150,5003,0.277789
0.250000,150,5004,0.101732
0.250000,150,5004,0.113351
0.250000,150,5004,0.156372
0.250000,150,5004,0.168703
0.250000,150,5004,0.182018
0.250000,150,5004,0.196469
0.250000,150,5004,0.212388
0.250000,150,5004,0.230185
0.250000,150,5004,0.250895
0.250000,150,5004,0.277789
0.250000,150,5005,0.101732
0.250000,150,5005,0.113351
0.250000,150,5005,0.156372
0.250000,150,5005,0.168703
0.250000,150,5005,0.182018
0.250000,150,5005,0.196469
0.250000,150,5005,0.212388
0.250000,150,5005,0.230185
0.250000,150,5005,0.250895
0.250000,150,5005,0.277789
0.250000,150,5006,0.101732
0.250000,150,5006,0.113351
0.250000,150,5006,0.156372
0.250000,150,5006,0.168703
0.250000,150,5006,0.182018
0.250000,150,5006,0.196469
0.250000,150,5006,0.212388
0.250000,150,5006,0.230185
0.250000,150,5006,0.250895
0.250000,150,5006,0.277789
0.250000,150,5007,0.101732
0.250000,150,5007,0.113351
0.250000,150,5007,0.156372
0.250000,150,5007,0.168703
0.250000,150,5007,0.182018
0.250000,150,5007,0.196469
0.250000,150,5007,0.212388
0.250000,150,5007,0.230185
0.250000,150,5007,0.250895
0.250000,150,5007,0.277789
0.250000,150,5008,0.101732
0.250000,150,5008,0.113351
0.250000,150,5008,0.156372
0.250000,150,5008,0.168703
0.250000,150,5008,0.182018
0.250000,150,5008,0.196469
0.250000,150,5008,0.212388
0.250000,150,5008,0.230185
0.250000,150,5008,0.250895
0.250000,150,5008,0.277789
0.250000,150,5009,0.101732
0.250000,150,5009,0.113351
0.250000,150,5009,0.156372
0.250000,150,5009,0.168703
0.250000,150,5009,0.182018
0.250000,150,5009,0.196469
0.250000,150,5009,0.212388
0.250000,150,5009,0.230185
0.250000,150,5009,0.250895
0.250000,150,5009,0.277789
0.250000,150,5010,0.101732
0.250000,150,5010,0.113351
0.250000,150,5010,0.156372
0.250000,150,5010,0.168703
0.250000,150,5010,0.182018
0.250000,150,5010,0.196469
0.250000,150,5010,0.212388
0.250000,150,5010,0.230185
0.250000,150,5010,0.250895
0.250000,150,5010,0.277789
0.250000,180,6001,0.101766
0.250000,180,6001,0.156010
0.250000,180,6001,0.168365
0.250000,180,6001,0.181773
0.250000,180,6001,0.196300
0.250000,180,6001,0.212291
0.250000,180,6001,0.230252
0.250000,180,6001,0.251201
0.250000,180,6001,0.278820
0.250000,180,6002,0.101766
0.250000,180,6002,0.156010
0.250000,180,6002,0.168365
0.250000,180,6002,0.181773
0.250000,180,6002,0.196300
0.250000,180,6002,0.212291
0.250000,180,6002,0.230252
0.250000,180,6002,0.251201
0.250000,180,6002,0.278820
0.250000,180,6003,0.101766
0.250000,180,6003,0.156010
0.250000,180,6003,0.168365
0.250000,180,6003,0.181773
0.250000,180,6003,0.196300
0.250000,180,6003,0.212291
0.250000,180,6003,0.230252
0.250000,180,6003,0.251201
0.250000,180,6003,0.278820
0.250000,180,6004,0.101766
0.250000,180,6004,0.156010
0.250000,180,6004,0.168365
0.250000,180,6004,0.181773
0.250000,180,6004,0.196300
0.250000,180,6004,0.212291
0.250000,180,6004,0.230252
0.250000,180,6004,0.251201
0.250000,180,6004,0.278820
0.250000,180,6005,0.101766
0.250000,180,6005,0.156010
0.250000,180,6005,0.168365
0.250000,180,6005,0.181773
0.250000,180,6005,0.196300
0.250000,180,6005,0.212291
0.250000,180,6005,0.230252
0.250000,180,6005,0.251201
0.250000,180,6005,0.278820
0.250000,180,6006,0.101766
0.250000,180,6006,0.156010
0.250000,180,6006,0.168365
0.250000,180,6006,0.181773
0.250000,180,6006,0.196300
0.250000,180,6006,0.212291
0.250000,180,6006,0.230252
0.250000,180,6006,0.251201
0.250000,180,6006,0.278820
0.250000,180,6007,0.101766
0.250000,180,6007,0.156010
0.250000,180,6007,0.168365
0.250000,180,6007,0.181773
0.250000,180,6007,0.196300
0.250000,180,6007,0.212291
0.250000,180,6007,0.230252
0.250000,180,6007,0.251201
0.250000,180,6007,0.278820
0.250000,180,6008,0.101766
0.250000,180,6008,0.156010
0.250000,180,6008,0.168365
0.250000,180,6008,0.181773
0.250000,180,6008,0.196300
0.250000,180,6008,0.212291
0.250000,180,6008,0.230252
0.250000,180,6008,0.251201
0.250000,180,6008,0.278820
0.250000,180,6009,0.101766
0.250000,180,6009,0.156010
0.250000,180,6009,0.168365
0.250000,180,6009,0.181773
0.250000,180,6009,0.196300
0.250000,180,6009,0.212291
0.250000,180,6009,0.230252
0.250000,180,6009,0.251201
0.250000,180,6009,0.278820
0.250000,180,6010,0.101766
0.250000,180,6010,0.156010
0.250000,180,6010,0.168365
0.250000,180,6010,0.181773
0.250000,180,6010,0.196300
0.250000,180,6010,0.212291
0.250000,180,6010,0.230252
0.250000,180,6010,0.251201
0.250000,180,6010,0.278820
0.250000,210,7001,0.101738
0.250000,210,7001,0.113124
0.250000,210,7001,0.156078
0.250000,210,7001,0.168419
0.250000,210,7001,0.181711
0.250000,210,7001,0.196185
0.250000,210,7001,0.212067
0.250000,210,7001,0.229882
0.250000,210,7001,0.250609
0.250000,210,7001,0.277492
0.250000,210,7002,0.101738
0.250000,210,7002,0.113124
0.250000,210,7002,0.156078
0.250000,210,7002,0.168419
0.250000,210,7002,0.181711
0.250000,210,7002,0.196185
0.250000,210,7002,0.212067
0.250000,210,7002,0.229882
0.250000,210,7002,0.250609
0.250000,210,7002,0.277492
0.250000,210,7003,0.101738
0.250000,210,7003,0.113124
0.250000,210,7003,0.156078
0.250000,210,7003,0.168419
0.250000,210,7003,0.181711
0.250000,210,7003,0.196185
0.250000,210,7003,0.212067
0.250000,210,7003,0.229882
0.250000,210,7003,0.250609
0.250000,210,7003,0.277492
0.250000,210,7004,0.101738
0.250000,210,7004,0.113124
0.250000,210,7004,0.156078
0.250000,210,7004,0.168419
0.250000,210,7004,0.181711
0.250000,210,7004,0.196185
0.250000,210,7004,0.212067
0.250000,210,7004,0.229882
0.250000,210,7004,0.250609
0.250000,210,7004,0.277492
0.250000,210,7005,0.101738
0.250000,210,7005,0.113124
0.250000,210,7005,0.156078
0.250000,210,7005,0.168419
0.250000,210,7005,0.181711
0.250000,210,7005,0.196185
0.250000,210,7005,0.212067
0.250000,210,7005,0.229882
0.250000,210,7005,0.250609
0.250000,210,7005,0.277492
0.250000,210,7006,0.101738
0.250000,210,7006,0.113124
0.250000,210,7006,0.156078
0.250000,210,7006,0.168419
0.250000,210,7006,0.181711
0.250000,210,7006,0.196185
0.250000,210,7006,0.212067
0.250000,210,7006,0.229882
0.250000,210,7006,0.250609
0.250000,210,7006,0.277492
0.250000,210,7007,0.101738
0.250000,210,7007,0.113124
0.250000,210,7007,0.156078
0.250000,210,7007,0.168419
0.250000,210,7007,0.181711
0.250000,210,7007,0.196185
0.250000,210,7007,0.212067
0.250000,210,7007,0.229882
0.250000,210,7007,0.250609
0.250000,210,7007,0.277492
0.250000,210,7008,0.101738
0.250000,210,7008,0.113124
0.250000,210,7008,0.156078
0.250000,210,7008,0.168419
0.250000,210,7008,0.181711
0.250000,210,7008,0.196185
0.250000,210,7008,0.212067
0.250000,210,7008,0.229882
0.250000,210,7008,0.250609
0.250000,210,7008,0.277492
0.250000,210,7009,0.101738
0.250000,210,7009,0.113124
0.250000,210,7009,0.156078
0.250000,210,7009,0.168419
0.250000,210,7009,0.181711
0.250000,210,7009,0.196185
0.250000,210,7009,0.212067
0.250000,210,7009,0.229882
0.250000,210,7009,0.250609
0.250000,210,7009,0.277492
0.250000,210,7010,0.101738
0.250000,210,7010,0.113124
0.250000,210,7010,0.156078
0.250000,210,7010,0.168419
0.250000,210,7010,0.181711
0.250000,210,7010,0.196185
0.250000,210,7010,0.212067
0.250000,210,7010,0.229882
0.250000,210,7010,0.250609
0.250000,210,7010,0.277492
0.250000,240,8001,0.101802
0.250000,240,8001,0.113575
0.250000,240,8001,0.156661
0.250000,240,8001,0.168906
0.250000,240,8001,0.182159
0.250000,240,8001,0.196525
0.250000,240,8001,0.212292
0.250000,240,8001,0.229949
0.250000,240,8001,0.250392
0.250000,240,8001,0.276438
0.250000,240,8002,0.101802
0.250000,240,8002,0.113575
0.250000,240,8002,0.156661
0.250000,240,8002,0.168906
0.250000,240,8002,0.182159
0.250000,240,8002,0.196525
0.250000,240,8002,0.212292
0.250000,240,8002,0.229949
0.250000,240,8002,0.250392
0.250000,240,8002,0.276438
0.250000,240,8003,0.101802
0.250000,240,8003,0.113575
0.250000,240,8003,0.156661
0.250000,240,8003,0.168906
0.250000,240,8003,0.182159
0.250000,240,8003,0.196525
0.250000,240,8003,0.212292
