diameter_multiplier,trial,direction_deg,spike_count,peak_mv,firing_rate_hz
2.00,3,120,13,44.101,13.000000
2.00,4,120,13,44.104,13.000000
2.00,5,120,13,44.103,13.000000
2.00,6,120,13,44.100,13.000000
2.00,7,120,13,44.106,13.000000
2.00,8,120,13,44.100,13.000000
2.00,9,120,13,44.109,13.000000
2.00,0,150,0,-45.668,0.000000
2.00,1,150,0,-45.668,0.000000
2.00,2,150,0,-45.671,0.000000
2.00,3,150,0,-45.669,0.000000
2.00,4,150,0,-45.674,0.000000
2.00,5,150,0,-45.673,0.000000
2.00,6,150,0,-45.674,0.000000
2.00,7,150,0,-45.674,0.000000
2.00,8,150,0,-45.667,0.000000
2.00,9,150,0,-45.673,0.000000
2.00,0,180,0,-55.771,0.000000
2.00,1,180,0,-55.771,0.000000
2.00,2,180,0,-55.770,0.000000
2.00,3,180,0,-55.770,0.000000
2.00,4,180,0,-55.772,0.000000
2.00,5,180,0,-55.771,0.000000
2.00,6,180,0,-55.770,0.000000
2.00,7,180,0,-55.769,0.000000
2.00,8,180,0,-55.769,0.000000
2.00,9,180,0,-55.772,0.000000
2.00,0,210,0,-54.748,0.000000
2.00,1,210,0,-54.747,0.000000
2.00,2,210,0,-54.745,0.000000
2.00,3,210,0,-54.746,0.000000
2.00,4,210,0,-54.747,0.000000
2.00,5,210,0,-54.747,0.000000
2.00,6,210,0,-54.746,0.000000
2.00,7,210,0,-54.751,0.000000
2.00,8,210,0,-54.749,0.000000
2.00,9,210,0,-54.750,0.000000
2.00,0,240,0,-55.312,0.000000
2.00,1,240,0,-55.314,0.000000
2.00,2,240,0,-55.318,0.000000
2.00,3,240,0,-55.315,0.000000
2.00,4,240,0,-55.314,0.000000
2.00,5,240,0,-55.313,0.000000
2.00,6,240,0,-55.312,0.000000
2.00,7,240,0,-55.315,0.000000
2.00,8,240,0,-55.316,0.000000
2.00,9,240,0,-55.314,0.000000
2.00,0,270,0,-56.238,0.000000
2.00,1,270,0,-56.237,0.000000
2.00,2,270,0,-56.237,0.000000
2.00,3,270,0,-56.237,0.000000
2.00,4,270,0,-56.237,0.000000
2.00,5,270,0,-56.240,0.000000
2.00,6,270,0,-56.237,0.000000
2.00,7,270,0,-56.238,0.000000
2.00,8,270,0,-56.238,0.000000
2.00,9,270,0,-56.236,0.000000
2.00,0,300,0,-55.722,0.000000
2.00,1,300,0,-55.724,0.000000
2.00,2,300,0,-55.722,0.000000
2.00,3,300,0,-55.723,0.000000
2.00,4,300,0,-55.723,0.000000
2.00,5,300,0,-55.725,0.000000
2.00,6,300,0,-55.724,0.000000
2.00,7,300,0,-55.723,0.000000
2.00,8,300,0,-55.723,0.000000
2.00,9,300,0,-55.722,0.000000
2.00,0,330,9,43.739,9.000000
2.00,1,330,9,43.772,9.000000
2.00,2,330,9,43.732,9.000000
2.00,3,330,9,43.742,9.000000
2.00,4,330,9,43.740,9.000000
2.00,5,330,9,43.719,9.000000
2.00,6,330,9,43.715,9.000000
2.00,7,330,9,43.736,9.000000
2.00,8,330,9,43.724,9.000000
2.00,9,330,9,43.733,9.000000
